,State,County,Year,Deaths,Population,Treatment,death_prop
1091,Texas,Jefferson,2014,29.0,252439.0,Treatment,0.0001148792381525834
1092,Texas,Jefferson,2015,24.0,254308.0,Treatment,9.437375151391227e-05
1093,Texas,Johnson,2006,10.0,146192.0,Treatment,6.840319579730765e-05
1094,Texas,Johnson,2008,13.0,153889.0,Treatment,8.447647330218534e-05
1095,Texas,Johnson,2010,11.0,150934.0,Treatment,7.287953675116275e-05
1096,Texas,Johnson,2011,12.0,151955.0,Treatment,7.897074791879174e-05
1097,Texas,Johnson,2012,13.0,153394.0,Treatment,8.47490775388868e-05
1098,Texas,Johnson,2013,11.0,154699.0,Treatment,7.11058248598892e-05
1099,Texas,Johnson,2014,15.0,157213.0,Treatment,9.541195702645456e-05
1100,Texas,Johnson,2015,13.0,159990.0,Treatment,8.125507844240265e-05
1101,Texas,Kaufman,2008,10.0,100399.0,Treatment,9.960258568312434e-05
1102,Texas,Kaufman,2012,12.0,106675.0,Treatment,0.00011249121162409187
1103,Texas,Kaufman,2013,11.0,108490.0,Treatment,0.00010139183334869573
1104,Texas,Kaufman,2014,14.0,111295.0,Treatment,0.00012579181454692483
1105,Texas,Kaufman,2015,13.0,114690.0,Treatment,0.0001133490278141076
1106,Texas,Kerr,2011,10.0,49627.0,Treatment,0.0002015032139762629
1107,Texas,Liberty,2006,12.0,74396.0,Treatment,0.00016129899456960052
1108,Texas,Liberty,2007,20.0,74810.0,Treatment,0.0002673439379762064
1109,Texas,Liberty,2008,13.0,75335.0,Treatment,0.0001725625539257981
1110,Texas,Liberty,2009,16.0,75779.0,Treatment,0.000211140289526122
1111,Texas,Liberty,2010,12.0,75643.0,Treatment,0.00015863992702563358
1112,Texas,Liberty,2011,10.0,76074.0,Treatment,0.00013145095564844755
1113,Texas,Liberty,2015,14.0,79654.0,Treatment,0.00017576016270369347
1114,Texas,Lubbock,2003,14.0,252427.0,Treatment,5.546157899115388e-05
1115,Texas,Lubbock,2004,17.0,254466.0,Treatment,6.680656747856296e-05
1116,Texas,Lubbock,2005,22.0,256252.0,Treatment,8.585298846448027e-05
1117,Texas,Lubbock,2006,18.0,259855.0,Treatment,6.92694002424429e-05
1118,Texas,Lubbock,2007,15.0,262895.0,Treatment,5.7056999942943e-05
1119,Texas,Lubbock,2008,18.0,265372.0,Treatment,6.782931130639253e-05
1120,Texas,Lubbock,2009,18.0,270550.0,Treatment,6.653114026982073e-05
1121,Texas,Lubbock,2010,19.0,278831.0,Treatment,6.81416341798437e-05
1122,Texas,Lubbock,2011,21.0,283420.0,Treatment,7.40949827111707e-05
1123,Texas,Lubbock,2012,19.0,286098.0,Treatment,6.641081028179156e-05
1124,Texas,Lubbock,2013,29.0,289899.0,Treatment,0.00010003483972004042
1125,Texas,Lubbock,2014,27.0,295039.0,Treatment,9.15133253569867e-05
1126,Texas,Lubbock,2015,27.0,299453.0,Treatment,9.016439975555429e-05
1127,Texas,McLennan,2004,11.0,222335.0,Treatment,4.947489149256752e-05
1128,Texas,McLennan,2005,10.0,223819.0,Treatment,4.467895933767911e-05
1129,Texas,McLennan,2006,15.0,225559.0,Treatment,6.65014475148409e-05
1130,Texas,McLennan,2007,12.0,228241.0,Treatment,5.257600518749918e-05
1131,Texas,McLennan,2009,12.0,233378.0,Treatment,5.14187284148463e-05
1132,Texas,McLennan,2010,14.0,234906.0,Treatment,5.959830740806961e-05
1133,Texas,McLennan,2012,20.0,239416.0,Treatment,8.353660574063554e-05
1134,Texas,McLennan,2013,11.0,241524.0,Treatment,4.5544128119772776e-05
1135,Texas,McLennan,2014,13.0,243088.0,Treatment,5.3478575659843346e-05
1136,Texas,McLennan,2015,21.0,245671.0,Treatment,8.548017470519516e-05
1137,Texas,Midland,2005,11.0,120487.0,Treatment,9.129615643181423e-05
1138,Texas,Midland,2006,11.0,123391.0,Treatment,8.91475067063238e-05
1139,Texas,Midland,2007,12.0,126082.0,Treatment,9.517615520058375e-05
1140,Texas,Midland,2008,15.0,129159.0,Treatment,0.0001161359254871902
1141,Texas,Midland,2010,12.0,136872.0,Treatment,8.76731544800982e-05
1142,Texas,Midland,2011,14.0,140139.0,Treatment,9.990081276446957e-05
1143,Texas,Midland,2013,17.0,152057.0,Treatment,0.00011180018019558455
1144,Texas,Midland,2014,17.0,155990.0,Treatment,0.00010898134495801013
1145,Texas,Midland,2015,11.0,161077.0,Treatment,6.829032077826133e-05
1146,Texas,Montgomery,2003,57.0,341928.0,Treatment,0.00016670176177440864
1147,Texas,Montgomery,2004,28.0,358333.0,Treatment,7.813960757172797e-05
1148,Texas,Montgomery,2005,41.0,373445.0,Treatment,0.00010978859001994939
1149,Texas,Montgomery,2006,73.0,393601.0,Treatment,0.0001854670084679663
1150,Texas,Montgomery,2007,58.0,412630.0,Treatment,0.00014056176235368247
1151,Texas,Montgomery,2008,51.0,431238.0,Treatment,0.00011826416039402836
1152,Texas,Montgomery,2009,54.0,447718.0,Treatment,0.00012061163500238989
1153,Texas,Montgomery,2010,30.0,455746.0,Treatment,6.582613999903454e-05
1154,Texas,Montgomery,2011,42.0,471737.0,Treatment,8.903266014749744e-05
1155,Texas,Montgomery,2012,33.0,485004.0,Treatment,6.804067595318801e-05
1156,Texas,Montgomery,2013,41.0,499574.0,Treatment,8.20699235748858e-05
1157,Texas,Montgomery,2014,31.0,519054.0,Treatment,5.9724036420102725e-05
1158,Texas,Montgomery,2015,48.0,537559.0,Treatment,8.929252416944e-05
1159,Texas,Nacogdoches,2015,15.0,65664.0,Treatment,0.00022843567251461987
1160,Texas,Nueces,2003,37.0,312938.0,Treatment,0.00011823428282918662
1161,Texas,Nueces,2004,29.0,315324.0,Treatment,9.196889548527863e-05
1162,Texas,Nueces,2005,37.0,317218.0,Treatment,0.00011663903057203563
1163,Texas,Nueces,2006,59.0,319029.0,Treatment,0.00018493616567772836
1164,Texas,Nueces,2007,37.0,318902.0,Treatment,0.00011602310427654891
1165,Texas,Nueces,2008,40.0,320319.0,Treatment,0.00012487551472126223
1166,Texas,Nueces,2009,53.0,323046.0,Treatment,0.00016406332225132024
1167,Texas,Nueces,2010,45.0,340223.0,Treatment,0.00013226619011648242
1168,Texas,Nueces,2011,58.0,343217.0,Treatment,0.00016898929831564286
1169,Texas,Nueces,2012,49.0,347926.0,Treatment,0.00014083454527686923
1170,Texas,Nueces,2013,53.0,352950.0,Treatment,0.00015016291259385182
1171,Texas,Nueces,2014,56.0,356494.0,Treatment,0.00015708539274153282
1172,Texas,Nueces,2015,53.0,359715.0,Treatment,0.00014733886549073572
1173,Texas,Orange,2003,17.0,83621.0,Treatment,0.0002032982145633274
1174,Texas,Orange,2004,18.0,83678.0,Treatment,0.00021511030378355123
1175,Texas,Orange,2005,19.0,83602.0,Treatment,0.00022726729025621397
1176,Texas,Orange,2006,34.0,81822.0,Treatment,0.0004155361638679084
1177,Texas,Orange,2007,21.0,82496.0,Treatment,0.0002545577967416602
1178,Texas,Orange,2008,20.0,82871.0,Treatment,0.00024133894848620146
1179,Texas,Orange,2009,29.0,81816.0,Treatment,0.0003544538965483524
1180,Texas,Orange,2010,25.0,81837.0,Treatment,0.0003054852939379498
1181,Texas,Orange,2011,16.0,82339.0,Treatment,0.00019431860965034796
1182,Texas,Orange,2012,14.0,82959.0,Treatment,0.00016875806121095964
1183,Texas,Orange,2013,10.0,83010.0,Treatment,0.00012046741356463077
1184,Texas,Orange,2014,13.0,83519.0,Treatment,0.00015565320466001748
1185,Texas,Orange,2015,12.0,84260.0,Treatment,0.00014241633040588654
1186,Texas,Parker,2003,13.0,96742.0,Treatment,0.00013437803642678465
1187,Texas,Parker,2004,10.0,98903.0,Treatment,0.00010110916756822341
1188,Texas,Parker,2008,10.0,112054.0,Treatment,8.924268656183626e-05
1189,Texas,Parker,2009,20.0,114919.0,Treatment,0.00017403562509245643
1190,Texas,Parker,2010,17.0,116927.0,Treatment,0.00014538985862974334
1191,Texas,Parker,2012,16.0,119790.0,Treatment,0.00013356707571583604
1192,Texas,Parker,2014,13.0,122565.0,Treatment,0.0001060661689715661
1193,Texas,Parker,2015,15.0,126042.0,Treatment,0.00011900794973104203
1194,Texas,Polk,2006,13.0,46089.0,Treatment,0.00028206296513267807
1195,Texas,Polk,2009,11.0,46530.0,Treatment,0.00023640661938534278
1196,Texas,Polk,2011,10.0,45688.0,Treatment,0.0002188758536158291
1197,Texas,Potter,2008,10.0,121143.0,Treatment,8.254707246807492e-05
1198,Texas,Potter,2011,12.0,122421.0,Treatment,9.802239811796995e-05
1199,Texas,Potter,2013,15.0,122367.0,Treatment,0.0001225820686949913
1200,Texas,Potter,2014,14.0,122276.0,Treatment,0.0001144950767117014
1201,Texas,Potter,2015,14.0,121802.0,Treatment,0.00011494064136877884
1202,Texas,Randall,2012,12.0,124919.0,Treatment,9.606224833692233e-05
1203,Texas,Randall,2015,11.0,130269.0,Treatment,8.444065740890005e-05
1204,Texas,San Patricio,2007,12.0,68299.0,Treatment,0.00017569803364617345
1205,Texas,San Patricio,2014,11.0,66924.0,Treatment,0.0001643655489809336
1206,Texas,Smith,2004,15.0,186172.0,Treatment,8.057065509313968e-05
1207,Texas,Smith,2006,23.0,194404.0,Treatment,0.00011831032283286352
1208,Texas,Smith,2007,18.0,198018.0,Treatment,9.09008271975275e-05
1209,Texas,Smith,2008,19.0,201160.0,Treatment,9.445217737124677e-05
1210,Texas,Smith,2009,27.0,204665.0,Treatment,0.00013192289839493806
1211,Texas,Smith,2010,17.0,209714.0,Treatment,8.10627807394833e-05
1212,Texas,Smith,2011,20.0,212832.0,Treatment,9.39708314539167e-05
1213,Texas,Smith,2012,16.0,215088.0,Treatment,7.438815740534107e-05
1214,Texas,Smith,2013,17.0,216854.0,Treatment,7.839375801230321e-05
1215,Texas,Smith,2014,17.0,220050.0,Treatment,7.725516927970915e-05
1216,Texas,Smith,2015,19.0,222936.0,Treatment,8.522625327448236e-05
1217,Texas,Tarrant,2003,151.0,1552186.0,Treatment,9.728215561794784e-05
1218,Texas,Tarrant,2004,121.0,1580347.0,Treatment,7.656546315461099e-05
1219,Texas,Tarrant,2005,119.0,1612195.0,Treatment,7.381241102968314e-05
1220,Texas,Tarrant,2006,117.0,1662902.0,Treatment,7.035892674372873e-05
1221,Texas,Tarrant,2007,142.0,1709745.0,Treatment,8.305332081684696e-05
1222,Texas,Tarrant,2008,128.0,1749974.0,Treatment,7.31439438528801e-05
1223,Texas,Tarrant,2009,149.0,1789900.0,Treatment,8.324487401530812e-05
1224,Texas,Tarrant,2010,134.0,1809034.0,Treatment,7.40726818843648e-05
1225,Texas,Tarrant,2011,172.0,1848011.0,Treatment,9.307303906740814e-05
1226,Texas,Tarrant,2012,182.0,1882338.0,Treatment,9.668826746312299e-05
1227,Texas,Tarrant,2013,148.0,1913437.0,Treatment,7.734772558490298e-05
1228,Texas,Tarrant,2014,195.0,1946346.0,Treatment,0.00010018773640452417
1229,Texas,Tarrant,2015,177.0,1982498.0,Treatment,8.928130066209398e-05
1230,Texas,Taylor,2003,15.0,125264.0,Treatment,0.00011974709413718227
1231,Texas,Taylor,2004,10.0,125753.0,Treatment,7.952096570260749e-05
1232,Texas,Taylor,2005,11.0,125978.0,Treatment,8.731683309784248e-05
1233,Texas,Taylor,2007,10.0,126542.0,Treatment,7.9025145801394e-05
1234,Texas,Taylor,2008,13.0,126651.0,Treatment,0.00010264427442341553
1235,Texas,Taylor,2009,12.0,127683.0,Treatment,9.398275416461079e-05
1236,Texas,Taylor,2010,12.0,131506.0,Treatment,9.125058932672274e-05
1237,Texas,Taylor,2011,14.0,132864.0,Treatment,0.00010537090558766859
1238,Texas,Taylor,2012,12.0,134201.0,Treatment,8.941811163851238e-05
1239,Texas,Taylor,2013,10.0,134016.0,Treatment,7.461795606494747e-05
1240,Texas,Taylor,2014,15.0,135044.0,Treatment,0.00011107490891857468
1241,Texas,Taylor,2015,18.0,136051.0,Treatment,0.00013230332742868484
1242,Texas,Tom Green,2003,12.0,104666.0,Treatment,0.00011465041178606233
1243,Texas,Tom Green,2005,10.0,104961.0,Treatment,9.527348253160698e-05
1244,Texas,Tom Green,2006,10.0,105912.0,Treatment,9.441800740237178e-05
1245,Texas,Tom Green,2009,10.0,108378.0,Treatment,9.226964882171659e-05
1246,Texas,Tom Green,2010,20.0,110224.0,Treatment,0.0001814486863115111
1247,Texas,Tom Green,2015,10.0,118105.0,Treatment,8.467042038863723e-05
1248,Texas,Travis,2003,89.0,862463.0,Treatment,0.00010319283262006602
1249,Texas,Travis,2004,91.0,878877.0,Treatment,0.00010354122362970017
1250,Texas,Travis,2005,84.0,901185.0,Treatment,9.321060603538675e-05
1251,Texas,Travis,2006,99.0,937423.0,Treatment,0.0001056086739924239
1252,Texas,Travis,2007,108.0,970477.0,Treatment,0.00011128548126333751
1253,Texas,Travis,2008,78.0,998561.0,Treatment,7.811240374899481e-05
1254,Texas,Travis,2009,115.0,1026158.0,Treatment,0.00011206851186659364
1255,Texas,Travis,2010,118.0,1024266.0,Treatment,0.00011520444884434317
1256,Texas,Travis,2011,150.0,1062041.0,Treatment,0.00014123748518183384
1257,Texas,Travis,2012,155.0,1096661.0,Treatment,0.00014133811633677135
1258,Texas,Travis,2013,153.0,1121968.0,Treatment,0.00013636752563352965
1259,Texas,Travis,2014,129.0,1150996.0,Treatment,0.00011207684475011208
1260,Texas,Travis,2015,136.0,1176558.0,Treatment,0.00011559141155812123
1261,Texas,Van Zandt,2012,11.0,52303.0,Treatment,0.00021031298395885514
1262,Texas,Victoria,2009,10.0,87790.0,Treatment,0.00011390818999886092
1263,Texas,Victoria,2011,11.0,87468.0,Treatment,0.000125760278044542
1264,Texas,Victoria,2013,14.0,90138.0,Treatment,0.0001553174022055071
1265,Texas,Webb,2003,10.0,210229.0,Treatment,4.756717674535863e-05
1266,Texas,Webb,2004,10.0,215775.0,Treatment,4.634457189201715e-05
1267,Texas,Webb,2005,13.0,220968.0,Treatment,5.8832048079359906e-05
1268,Texas,Webb,2007,17.0,230848.0,Treatment,7.364153035763793e-05
1269,Texas,Webb,2008,20.0,235937.0,Treatment,8.476839156215431e-05
1270,Texas,Webb,2009,28.0,241438.0,Treatment,0.0001159718022846445
1271,Texas,Webb,2010,23.0,250304.0,Treatment,9.18882638711327e-05
1272,Texas,Webb,2011,19.0,255639.0,Treatment,7.432355782959564e-05
1273,Texas,Webb,2012,29.0,260015.0,Treatment,0.0001115320269984424
1274,Texas,Webb,2013,29.0,263861.0,Treatment,0.00010990635220817021
1275,Texas,Webb,2014,22.0,267018.0,Treatment,8.239144926559259e-05
1276,Texas,Webb,2015,24.0,269721.0,Treatment,8.89808357524998e-05
1277,Texas,Wichita,2003,16.0,130564.0,Treatment,0.0001225452651573175
1278,Texas,Wichita,2004,12.0,130756.0,Treatment,9.17739912508795e-05
1279,Texas,Wichita,2005,15.0,129475.0,Treatment,0.0001158524811739718
1280,Texas,Wichita,2006,19.0,129302.0,Treatment,0.00014694281604306199
1281,Texas,Wichita,2007,13.0,128228.0,Treatment,0.00010138191346663755
1282,Texas,Wichita,2008,29.0,127701.0,Treatment,0.00022709297499628038
1283,Texas,Wichita,2009,26.0,127616.0,Treatment,0.00020373620862587763
1284,Texas,Wichita,2010,16.0,131500.0,Treatment,0.00012167300380228136
1285,Texas,Wichita,2011,18.0,130859.0,Treatment,0.00013755263298664976
1286,Texas,Wichita,2012,18.0,131787.0,Treatment,0.00013658403332650413
1287,Texas,Wichita,2013,16.0,132480.0,Treatment,0.00012077294685990338
1288,Texas,Wichita,2014,19.0,132955.0,Treatment,0.00014290549434019028
1289,Texas,Wichita,2015,17.0,131705.0,Treatment,0.00012907634486162257
1290,Texas,Williamson,2003,11.0,302458.0,Treatment,3.6368685900191104e-05
1291,Texas,Williamson,2004,12.0,316123.0,Treatment,3.7959908010489586e-05
1292,Texas,Williamson,2005,14.0,331669.0,Treatment,4.221075831627315e-05
1293,Texas,Williamson,2006,23.0,351456.0,Treatment,6.544204679959938e-05
1294,Texas,Williamson,2007,17.0,373234.0,Treatment,4.554783326277885e-05
1295,Texas,Williamson,2008,18.0,395146.0,Treatment,4.5552783021971623e-05
1296,Texas,Williamson,2009,34.0,410686.0,Treatment,8.278831029058697e-05
1297,Texas,Williamson,2010,27.0,422679.0,Treatment,6.387826222736402e-05
1298,Texas,Williamson,2011,31.0,442466.0,Treatment,7.006188046087157e-05
1299,Texas,Williamson,2012,28.0,456469.0,Treatment,6.134041961228473e-05
1300,Texas,Williamson,2013,34.0,471082.0,Treatment,7.217427114600007e-05
1301,Texas,Williamson,2014,27.0,489428.0,Treatment,5.5166439190238403e-05
1302,Texas,Williamson,2015,27.0,508514.0,Treatment,5.309588329918154e-05
1303,Texas,Anderson,2003,2.0,55573.0,Treatment,3.598869954834182e-05
1304,Texas,Andrews,2003,9.0,12816.0,Treatment,0.0007022471910112359
1305,Texas,Angelina,2003,2.0,80662.0,Treatment,2.4794822840990802e-05
1306,Texas,Aransas,2003,5.0,23384.0,Treatment,0.00021382141635306192
1307,Texas,Archer,2003,7.0,8936.0,Treatment,0.000783348254252462
1308,Texas,Armstrong,2003,0.0,2053.0,Treatment,0.0
1309,Texas,Atascosa,2003,4.0,41306.0,Treatment,9.683823173388854e-05
1310,Texas,Austin,2003,7.0,25033.0,Treatment,0.00027963088722885793
1311,Texas,Bailey,2003,5.0,6501.0,Treatment,0.0007691124442393477
1312,Texas,Bandera,2003,0.0,19117.0,Treatment,0.0
1313,Texas,Bastrop,2003,8.0,66149.0,Treatment,0.00012093909204976644
1314,Texas,Baylor,2003,6.0,3931.0,Treatment,0.0015263291783261257
1315,Texas,Bee,2003,1.0,32852.0,Treatment,3.0439547059539753e-05
1316,Texas,Bell,2003,0.0,253903.0,Treatment,0.0
1317,Texas,Blanco,2003,3.0,8732.0,Treatment,0.00034356390288593677
1318,Texas,Borden,2003,0.0,660.0,Treatment,0.0
1319,Texas,Bosque,2003,6.0,17541.0,Treatment,0.0003420557550880794
1320,Texas,Bowie,2003,3.0,89300.0,Treatment,3.35946248600224e-05
1321,Texas,Brazos,2003,8.0,159516.0,Treatment,5.015170891948143e-05
1322,Texas,Brewster,2003,2.0,9234.0,Treatment,0.00021659085986571366
1323,Texas,Briscoe,2003,9.0,1678.0,Treatment,0.005363528009535161
1324,Texas,Brooks,2003,1.0,7643.0,Treatment,0.00013083867591259977
1325,Texas,Brown,2003,6.0,37629.0,Treatment,0.0001594514868851152
1326,Texas,Burleson,2003,3.0,16697.0,Treatment,0.00017967299514882914
1327,Texas,Burnet,2003,5.0,38441.0,Treatment,0.0001300694570900861
1328,Texas,Caldwell,2003,0.0,35244.0,Treatment,0.0
1329,Texas,Calhoun,2003,7.0,20315.0,Treatment,0.00034457297563376813
1330,Texas,Callahan,2003,1.0,12887.0,Treatment,7.759757895553658e-05
1331,Texas,Cameron,2003,7.0,357097.0,Treatment,1.9602516963178072e-05
1332,Texas,Camp,2003,0.0,11698.0,Treatment,0.0
1333,Texas,Carson,2003,4.0,6355.0,Treatment,0.0006294256490952006
1334,Texas,Cass,2003,6.0,29676.0,Treatment,0.0002021835826930853
1335,Texas,Castro,2003,2.0,7764.0,Treatment,0.00025759917568263783
1336,Texas,Chambers,2003,4.0,27227.0,Treatment,0.00014691299078120983
1337,Texas,Cherokee,2003,7.0,47121.0,Treatment,0.00014855372339296705
1338,Texas,Childress,2003,2.0,7562.0,Treatment,0.0002644802962179318
1339,Texas,Clay,2003,9.0,11309.0,Treatment,0.0007958263330091078
1340,Texas,Cochran,2003,8.0,3434.0,Treatment,0.0023296447291788003
1341,Texas,Coke,2003,9.0,3712.0,Treatment,0.0024245689655172415
1342,Texas,Coleman,2003,6.0,8715.0,Treatment,0.0006884681583476765
1343,Texas,Collingsworth,2003,1.0,3030.0,Treatment,0.00033003300330033004
1344,Texas,Colorado,2003,1.0,20502.0,Treatment,4.87757291971515e-05
1345,Texas,Comanche,2003,5.0,13400.0,Treatment,0.00037313432835820896
1346,Texas,Concho,2003,5.0,3783.0,Treatment,0.0013217023526301878
1347,Texas,Cooke,2003,3.0,37685.0,Treatment,7.960727079739949e-05
1348,Texas,Coryell,2003,4.0,73573.0,Treatment,5.436777078547837e-05
1349,Texas,Cottle,2003,3.0,1710.0,Treatment,0.0017543859649122807
1350,Texas,Crane,2003,1.0,3804.0,Treatment,0.0002628811777076761
1351,Texas,Crockett,2003,5.0,3875.0,Treatment,0.0012903225806451613
1352,Texas,Crosby,2003,4.0,6719.0,Treatment,0.0005953266855186784
1353,Texas,Culberson,2003,1.0,2754.0,Treatment,0.00036310820624546115
1354,Texas,Dallam,2003,7.0,6046.0,Treatment,0.0011577902745616936
1355,Texas,Dawson,2003,6.0,14325.0,Treatment,0.000418848167539267
1356,Texas,Deaf Smith,2003,6.0,18171.0,Treatment,0.0003301964668978042
1357,Texas,Delta,2003,4.0,5390.0,Treatment,0.0007421150278293135
1358,Texas,DeWitt,2003,5.0,19947.0,Treatment,0.00025066426028976787
1359,Texas,Dickens,2003,1.0,2681.0,Treatment,0.0003729951510630362
1360,Texas,Dimmit,2003,3.0,10068.0,Treatment,0.0002979737783075089
1361,Texas,Donley,2003,4.0,3921.0,Treatment,0.00102014792144861
1362,Texas,Duval,2003,2.0,12611.0,Treatment,0.0001585917056537943
1363,Texas,Eastland,2003,4.0,18213.0,Treatment,0.00021962334596167574
1364,Texas,Edwards,2003,9.0,1983.0,Treatment,0.0045385779122541605
1365,Texas,Ellis,2003,3.0,123679.0,Treatment,2.425634101181284e-05
1366,Texas,Erath,2003,6.0,33641.0,Treatment,0.0001783537944769775
1367,Texas,Falls,2003,1.0,17765.0,Treatment,5.629045876723895e-05
1368,Texas,Fannin,2003,4.0,32062.0,Treatment,0.00012475828083089016
1369,Texas,Fayette,2003,5.0,22315.0,Treatment,0.00022406453058480843
1370,Texas,Fisher,2003,9.0,4129.0,Treatment,0.0021797045289416324
1371,Texas,Floyd,2003,0.0,7362.0,Treatment,0.0
1372,Texas,Foard,2003,9.0,1527.0,Treatment,0.005893909626719057
1373,Texas,Franklin,2003,6.0,9699.0,Treatment,0.0006186204763377668
1374,Texas,Freestone,2003,6.0,18333.0,Treatment,0.0003272786777941417
1375,Texas,Frio,2003,1.0,16204.0,Treatment,6.171315724512466e-05
1376,Texas,Gaines,2003,9.0,14178.0,Treatment,0.0006347862886161659
1377,Texas,Garza,2003,8.0,4943.0,Treatment,0.0016184503338053813
1378,Texas,Gillespie,2003,9.0,22032.0,Treatment,0.0004084967320261438
1379,Texas,Glasscock,2003,7.0,1324.0,Treatment,0.005287009063444109
1380,Texas,Goliad,2003,6.0,7067.0,Treatment,0.0008490165558228386
1381,Texas,Gonzales,2003,9.0,19122.0,Treatment,0.0004706620646375902
1382,Texas,Gray,2003,4.0,21511.0,Treatment,0.00018595137371577332
1383,Texas,Grayson,2003,1.0,114358.0,Treatment,8.744469123279526e-06
1384,Texas,Gregg,2003,1.0,113152.0,Treatment,8.83766968325792e-06
