State,County,MME,Population,Year,Treatment,_merge,Prescr_rate
North Carolina,Greene,6198346140.4575,21199.0,2013,Control,both,292388.609861668
North Carolina,Greene,6273125082.6,21247.0,2014,Control,both,295247.5682496353
North Carolina,Guilford,3860121265049.412,455432.0,2006,Control,both,8475735.708183466
North Carolina,Guilford,4691885219432.767,464924.0,2007,Control,both,10091725.140953718
North Carolina,Guilford,5144436960942.88,474108.0,2008,Control,both,10850770.206246004
North Carolina,Guilford,6109631435664.55,480362.0,2009,Control,both,12718806.724229956
North Carolina,Guilford,6209696213153.18,488406.0,2010,Control,both,12714209.51657674
North Carolina,Guilford,6808742929026.794,495126.0,2011,Control,both,13751535.829317778
North Carolina,Guilford,7344036005291.763,501029.0,2012,Control,both,14657906.0399533
North Carolina,Guilford,7753426612975.966,507100.0,2013,Control,both,15289738.933101885
North Carolina,Guilford,6891969353080.975,512959.0,2014,Control,both,13435711.92450269
North Carolina,Halifax,31943972139.861603,55259.0,2006,Control,both,578077.2750115204
North Carolina,Halifax,42148926210.35996,55178.0,2007,Control,both,763871.9455282895
North Carolina,Halifax,52913984473.430855,55094.0,2008,Control,both,960430.9811128408
North Carolina,Halifax,56050207831.75688,54582.0,2009,Control,both,1026899.1211710249
North Carolina,Halifax,67213713326.82711,54691.0,2010,Control,both,1228972.1037616264
North Carolina,Halifax,91930851550.6246,54248.0,2011,Control,both,1694640.3839888033
North Carolina,Halifax,98040903557.2652,53927.0,2012,Control,both,1818029.9953133904
North Carolina,Halifax,106994071172.93176,53387.0,2013,Control,both,2004122.1865422623
North Carolina,Halifax,80300226554.9125,53019.0,2014,Control,both,1514555.6603276657
North Carolina,Harnett,141080195658.51724,105318.0,2006,Control,both,1339563.945940079
North Carolina,Harnett,196737524107.0785,108606.0,2007,Control,both,1811479.3299364536
North Carolina,Harnett,261810035736.78253,112025.0,2008,Control,both,2337067.93784229
North Carolina,Harnett,318130597153.14105,115761.0,2009,Control,both,2748167.320195412
North Carolina,Harnett,387529858778.616,114678.0,2010,Control,both,3379286.862158531
North Carolina,Harnett,505492394065.4578,119189.0,2011,Control,both,4241099.380525534
North Carolina,Harnett,637441636590.2449,122237.0,2012,Control,both,5214801.055247142
North Carolina,Harnett,827444248644.7084,125168.0,2013,Control,both,6610669.249686089
North Carolina,Harnett,748937693328.6825,126865.0,2014,Control,both,5903422.483180408
North Carolina,Haywood,146690114047.10776,56192.0,2006,Control,both,2610515.981760887
North Carolina,Haywood,200571558336.62225,56671.0,2007,Control,both,3539227.4414889845
North Carolina,Haywood,211301643028.4552,56875.0,2008,Control,both,3715193.7235772344
North Carolina,Haywood,237125926325.2076,57109.0,2009,Control,both,4152163.8677827944
North Carolina,Haywood,301487550149.1383,59036.0,2010,Control,both,5106842.437650558
North Carolina,Haywood,304380359237.38794,58703.0,2011,Control,both,5185090.357177451
North Carolina,Haywood,339345640538.0394,58781.0,2012,Control,both,5773049.804155074
North Carolina,Haywood,287432478886.37445,59120.0,2013,Control,both,4861848.425006334
North Carolina,Haywood,223461795475.49045,59380.0,2014,Control,both,3763250.1764144567
North Carolina,Henderson,530745012990.398,98606.0,2006,Control,both,5382481.927980022
North Carolina,Henderson,692571241992.07,100636.0,2007,Control,both,6881943.260782125
North Carolina,Henderson,774817644088.4519,102383.0,2008,Control,both,7567834.934397819
North Carolina,Henderson,806437002670.0265,103669.0,2009,Control,both,7778959.984855901
North Carolina,Henderson,968281885492.8564,106740.0,2010,Control,both,9071406.08481222
North Carolina,Henderson,934475281799.009,107514.0,2011,Control,both,8691661.381764319
North Carolina,Henderson,881310621170.0637,108081.0,2012,Control,both,8154167.903424873
North Carolina,Henderson,740014992669.0068,109404.0,2013,Control,both,6764057.919902443
North Carolina,Henderson,649428973998.0775,110939.0,2014,Control,both,5853928.501231105
North Carolina,Hertford,17865630962.55,23204.0,2006,Control,both,769937.5522560765
North Carolina,Hertford,25003514826.681324,23278.0,2007,Control,both,1074126.4209417186
North Carolina,Hertford,32833439442.793503,23357.0,2008,Control,both,1405721.6013526353
North Carolina,Hertford,39966279145.9875,23283.0,2009,Control,both,1716543.3640848475
North Carolina,Hertford,47946548199.80332,24669.0,2010,Control,both,1943595.1274799677
North Carolina,Hertford,59788049377.79632,24493.0,2011,Control,both,2441025.9820273677
North Carolina,Hertford,60832357784.0625,24395.0,2012,Control,both,2493640.4092667555
North Carolina,Hertford,75336300201.45749,24389.0,2013,Control,both,3088945.8444978264
North Carolina,Hertford,69705455095.56,24380.0,2014,Control,both,2859124.4912042655
North Carolina,Hoke,8328992484.6135,41207.0,2006,Control,both,202125.67002241124
North Carolina,Hoke,12442981276.403996,42293.0,2007,Control,both,294209.00093169074
North Carolina,Hoke,13942057767.9255,43648.0,2008,Control,both,319420.31176515535
North Carolina,Hoke,19036705982.4,45148.0,2009,Control,both,421651.14694781613
North Carolina,Hoke,26679705699.640003,46952.0,2010,Control,both,568233.6364721418
North Carolina,Hoke,48651902459.16,49472.0,2011,Control,both,983422.9960211838
North Carolina,Hoke,51041937255.2625,50462.0,2012,Control,both,1011492.5539071478
North Carolina,Hoke,66617956876.72681,51125.0,2013,Control,both,1303040.7213051699
North Carolina,Hoke,65179041086.4075,51644.0,2014,Control,both,1262083.5157309175
North Carolina,Iredell,1164499948835.8574,146380.0,2006,Control,both,7955321.415738882
North Carolina,Iredell,1305471964941.364,151442.0,2007,Control,both,8620276.838270519
North Carolina,Iredell,1284703857148.4448,155613.0,2008,Control,both,8255761.775355818
North Carolina,Iredell,1496797680025.8423,158153.0,2009,Control,both,9464238.301049251
North Carolina,Iredell,1723493149924.5974,159437.0,2010,Control,both,10809869.41503288
North Carolina,Iredell,1879389629904.4895,161111.0,2011,Control,both,11665185.058155492
North Carolina,Iredell,1928821007928.292,162774.0,2012,Control,both,11849687.345204344
North Carolina,Iredell,1911627316213.5027,164756.0,2013,Control,both,11602778.145946143
North Carolina,Iredell,1686430312029.557,166822.0,2014,Control,both,10109160.134931585
North Carolina,Jackson,31460856838.269947,36428.0,2006,Control,both,863644.9115589642
North Carolina,Jackson,44194509382.68697,36447.0,2007,Control,both,1212569.1931485985
North Carolina,Jackson,68586294197.40492,36789.0,2008,Control,both,1864315.2626438588
North Carolina,Jackson,66988935143.54896,36891.0,2009,Control,both,1815861.1895462025
North Carolina,Jackson,81720697022.1975,40271.0,2010,Control,both,2029269.1272180353
North Carolina,Jackson,95200005468.46928,40204.0,2011,Control,both,2367923.725710608
North Carolina,Jackson,110730873944.60002,40565.0,2012,Control,both,2729714.629473685
North Carolina,Jackson,101522988029.19827,41030.0,2013,Control,both,2474359.932468883
North Carolina,Jackson,100698405064.10382,40998.0,2014,Control,both,2456178.4736841754
North Carolina,Johnston,279696307697.2898,150592.0,2006,Control,both,1857311.8605058023
North Carolina,Johnston,356567625369.5972,156916.0,2007,Control,both,2272347.1498738
North Carolina,Johnston,435248888633.3248,163311.0,2008,Control,both,2665153.533034057
North Carolina,Johnston,483446950152.2783,168525.0,2009,Control,both,2868695.7433750383
North Carolina,Johnston,535673156640.4448,168878.0,2010,Control,both,3171953.461317903
North Carolina,Johnston,697771921261.8306,172791.0,2011,Control,both,4038242.2768652914
North Carolina,Johnston,766441822702.8516,174812.0,2012,Control,both,4384377.632558701
North Carolina,Johnston,884660497712.7206,177758.0,2013,Control,both,4976768.96518143
North Carolina,Johnston,921221226332.701,180959.0,2014,Control,both,5090773.193556005
North Carolina,Jones,416941660.592925,10001.0,2006,Control,both,41689.997059586545
North Carolina,Jones,660572613.0626,10031.0,2007,Control,both,65853.11664466155
North Carolina,Jones,641406864.1471499,9960.0,2008,Control,both,64398.279532846376
North Carolina,Jones,740537917.1375,10071.0,2009,Control,both,73531.71652641248
North Carolina,Jones,718289468.75,10153.0,2010,Control,both,70746.52504185955
North Carolina,Jones,1497636963.2,10265.0,2011,Control,both,145897.41482708234
North Carolina,Jones,3928667418.1625,10277.0,2012,Control,both,382277.65088668873
North Carolina,Jones,10114826648.442526,10202.0,2013,Control,both,991455.2684221256
North Carolina,Jones,5771848749.625,10074.0,2014,Control,both,572945.0813604328
North Carolina,Lee,100653176576.862,56704.0,2006,Control,both,1775063.074507301
North Carolina,Lee,120031797472.962,57836.0,2007,Control,both,2075382.0712525418
North Carolina,Lee,127087988814.172,59135.0,2008,Control,both,2149116.239353547
North Carolina,Lee,179190048914.10944,60477.0,2009,Control,both,2962945.3993106377
North Carolina,Lee,210035996250.63824,57866.0,2010,Control,both,3629696.129862756
North Carolina,Lee,242882824649.88477,58552.0,2011,Control,both,4148155.9067134303
North Carolina,Lee,298494587223.1074,59365.0,2012,Control,both,5028124.1004482005
North Carolina,Lee,358361485913.925,59927.0,2013,Control,both,5979967.058486575
North Carolina,Lee,342514001364.69995,59588.0,2014,Control,both,5748036.540321876
North Carolina,Lenoir,102759260490.66194,57053.0,2006,Control,both,1801119.3187152636
North Carolina,Lenoir,133622591774.85403,56657.0,2007,Control,both,2358448.0606960133
North Carolina,Lenoir,148234832949.984,56674.0,2008,Control,both,2615570.3311921516
North Carolina,Lenoir,179121185775.10202,56387.0,2009,Control,both,3176639.7534024157
North Carolina,Lenoir,200946222772.3459,59495.0,2010,Control,both,3377531.267708982
North Carolina,Lenoir,233274581362.74,59425.0,2011,Control,both,3925529.345607741
North Carolina,Lenoir,223461276485.0579,59142.0,2012,Control,both,3778385.5210351003
North Carolina,Lenoir,254166751359.6874,58840.0,2013,Control,both,4319625.278036836
North Carolina,Lenoir,236094381089.02536,58399.0,2014,Control,both,4042781.2306550685
North Carolina,Lincoln,186456912693.96347,71049.0,2006,Control,both,2624342.5339408503
North Carolina,Lincoln,145540836229.2291,72838.0,2007,Control,both,1998144.3234194939
North Carolina,Lincoln,174665474109.835,74742.0,2008,Control,both,2336911.9652917366
North Carolina,Lincoln,242373117850.9025,76043.0,2009,Control,both,3187316.621528642
North Carolina,Lincoln,273795574784.8405,78265.0,2010,Control,both,3498314.3778807963
North Carolina,Lincoln,332721421357.0075,78539.0,2011,Control,both,4236384.743337801
North Carolina,Lincoln,374464413774.0043,78963.0,2012,Control,both,4742276.936970534
North Carolina,Lincoln,340015089536.107,79475.0,2013,Control,both,4278264.731501818
North Carolina,Lincoln,339341018497.76874,79880.0,2014,Control,both,4248134.933622543
North Carolina,Macon,44524953480.4816,32306.0,2006,Control,both,1378225.5147799666
North Carolina,Macon,53216218105.15495,32685.0,2007,Control,both,1628154.141201008
North Carolina,Macon,62460769751.26902,33102.0,2008,Control,both,1886918.3055787873
North Carolina,Macon,79467334554.82881,33233.0,2009,Control,both,2391217.6016257578
North Carolina,Macon,88242496479.9851,33922.0,2010,Control,both,2601335.3127759304
North Carolina,Macon,76141906955.946,33848.0,2011,Control,both,2249524.549632061
North Carolina,Macon,73208675187.377,33836.0,2012,Control,both,2163632.6748840585
North Carolina,Macon,65819564749.53045,33819.0,2013,Control,both,1946230.3660525281
North Carolina,Macon,64360519146.88665,33889.0,2014,Control,both,1899156.633329005
North Carolina,Madison,7384331371.902499,20108.0,2006,Control,both,367233.5076537945
North Carolina,Madison,8907103747.048,20242.0,2007,Control,both,440030.81449698645
North Carolina,Madison,9150557108.102,20370.0,2008,Control,both,449217.3347129111
North Carolina,Madison,10437264216.12,20442.0,2009,Control,both,510579.4059348401
North Carolina,Madison,14109266494.695,20764.0,2010,Control,both,679506.188340156
North Carolina,Madison,14149390377.825,20825.0,2011,Control,both,679442.5151416567
North Carolina,Madison,12841980081.412498,20878.0,2012,Control,both,615096.2774888638
North Carolina,Madison,10585737262.425,21125.0,2013,Control,both,501099.9887538461
North Carolina,Madison,7796504781.45,21166.0,2014,Control,both,368350.41016016254
North Carolina,Martin,12228815651.055998,23991.0,2006,Control,both,509725.13238531107
North Carolina,Martin,13625109085.0215,23629.0,2007,Control,both,576626.5641805197
North Carolina,Martin,16491011261.559189,23487.0,2008,Control,both,702133.5743840928
North Carolina,Martin,20581591141.0775,23337.0,2009,Control,both,881929.6028228778
North Carolina,Martin,30951635319.34,24505.0,2010,Control,both,1263074.2835886553
North Carolina,Martin,42632503386.12957,24237.0,2011,Control,both,1758984.3374233432
North Carolina,Martin,56803522507.21149,23892.0,2012,Control,both,2377512.2428934993
North Carolina,Martin,66804610146.683205,23709.0,2013,Control,both,2817689.912973268
North Carolina,Martin,48916781929.0425,23448.0,2014,Control,both,2086181.419696456
North Carolina,McDowell,56014094529.141,43328.0,2006,Control,both,1292792.0635418436
North Carolina,McDowell,74414104550.78423,43593.0,2007,Control,both,1707019.5799964266
North Carolina,McDowell,93104158367.25069,43912.0,2008,Control,both,2120244.0874305586
North Carolina,McDowell,96414508567.85,43988.0,2009,Control,both,2191836.604706966
North Carolina,McDowell,139374346181.97748,44996.0,2010,Control,both,3097483.024757256
North Carolina,McDowell,153694992950.92252,44957.0,2011,Control,both,3418711.0561408126
North Carolina,McDowell,142922275021.4625,44969.0,2012,Control,both,3178240.0102617913
North Carolina,McDowell,122060179638.0,44936.0,2013,Control,both,2716311.6351700197
North Carolina,McDowell,120561196096.275,44954.0,2014,Control,both,2681879.1675106776
North Carolina,Mecklenburg,5418201908146.054,833791.0,2006,Control,both,6498273.4380031135
North Carolina,Mecklenburg,6997860255440.382,865573.0,2007,Control,both,8084656.355316515
North Carolina,Mecklenburg,8148824093536.411,892456.0,2008,Control,both,9130785.263964174
North Carolina,Mecklenburg,9675804836481.035,913639.0,2009,Control,both,10590402.594986679
North Carolina,Mecklenburg,11822035712846.3,919628.0,2010,Control,both,12855236.80536728
North Carolina,Mecklenburg,14665974865951.37,945108.0,2011,Control,both,15517776.66250986
North Carolina,Mecklenburg,16510064866850.506,968428.0,2012,Control,both,17048314.244167358
North Carolina,Mecklenburg,15900061975723.996,991904.0,2013,Control,both,16029839.556775652
North Carolina,Mecklenburg,14545973776560.914,1011928.0,2014,Control,both,14374514.566808028
North Carolina,Mitchell,29469810506.526,15628.0,2006,Control,both,1885705.816900819
North Carolina,Mitchell,32936631773.99904,15693.0,2007,Control,both,2098810.410628882
North Carolina,Mitchell,43511080794.61219,15691.0,2008,Control,both,2772996.0356008024
North Carolina,Mitchell,43553014852.1875,15634.0,2009,Control,both,2785788.3364582
North Carolina,Mitchell,43880230656.90022,15579.0,2010,Control,both,2816626.9116695696
North Carolina,Mitchell,44194992728.69,15376.0,2011,Control,both,2874284.1264756764
North Carolina,Mitchell,43297601872.47,15375.0,2012,Control,both,2816104.1868273173
North Carolina,Mitchell,38012686114.521484,15323.0,2013,Control,both,2480760.0414097426
North Carolina,Mitchell,35217894344.52,15330.0,2014,Control,both,2297318.613471624
North Carolina,Montgomery,27916243548.959,27262.0,2006,Control,both,1023998.3694871616
North Carolina,Montgomery,29369656882.296,27464.0,2007,Control,both,1069387.4483795515
North Carolina,Montgomery,29514864392.214104,27707.0,2008,Control,both,1065249.3735234456
North Carolina,Montgomery,29415606940.8775,27745.0,2009,Control,both,1060212.9010948818
North Carolina,Montgomery,35483371925.42354,27798.0,2010,Control,both,1276472.1176136245
North Carolina,Montgomery,43311213960.5675,27862.0,2011,Control,both,1554490.4874225648
North Carolina,Montgomery,48398425055.98,27653.0,2012,Control,both,1750205.2238809534
North Carolina,Montgomery,49118183955.83,27531.0,2013,Control,both,1784104.6077450875
North Carolina,Montgomery,45748707405.66,27410.0,2014,Control,both,1669051.7112608538
North Carolina,Moore,225345930840.82004,82718.0,2006,Control,both,2724267.1587903486
North Carolina,Moore,290686529252.9909,84703.0,2007,Control,both,3431832.7479899283
North Carolina,Moore,369833246121.8081,86031.0,2008,Control,both,4298837.00203192
North Carolina,Moore,464560431362.2404,87158.0,2009,Control,both,5330095.130248978
North Carolina,Moore,594994212882.2698,88247.0,2010,Control,both,6742373.257813521
North Carolina,Moore,893357384628.4893,89384.0,2011,Control,both,9994600.651441973
North Carolina,Moore,859284673785.018,90347.0,2012,Control,both,9510937.538435344
North Carolina,Moore,938340582552.3156,91564.0,2013,Control,both,10247920.389588872
North Carolina,Moore,958706043907.644,93066.0,2014,Control,both,10301356.498696022
North Carolina,Nash,171324570030.56677,91588.0,2006,Control,both,1870600.6248697075
North Carolina,Nash,210226043878.9005,93178.0,2007,Control,both,2256176.8215555227
North Carolina,Nash,250145160405.933,94125.0,2008,Control,both,2657584.7055079206
North Carolina,Nash,302824524686.89746,94743.0,2009,Control,both,3196273.3361504013
North Carolina,Nash,353839651158.57745,95840.0,2010,Control,both,3691983.004576142
North Carolina,Nash,435779083007.1916,95711.0,2011,Control,both,4553072.092102178
North Carolina,Nash,425118183410.3567,95255.0,2012,Control,both,4462948.752405194
North Carolina,Nash,423128110632.33417,94475.0,2013,Control,both,4478730.993726744
North Carolina,Nash,402766135261.1966,94249.0,2014,Control,both,4273426.086867729
North Carolina,New Hanover,1086807402713.3073,187051.0,2006,Control,both,5810219.68721529
North Carolina,New Hanover,1302143494901.559,190074.0,2007,Control,both,6850718.640642903
North Carolina,New Hanover,1466401559838.1028,192698.0,2008,Control,both,7609843.173453294
North Carolina,New Hanover,2017219274030.518,195085.0,2009,Control,both,10340206.956098717
North Carolina,New Hanover,2594857323864.1514,202667.0,2010,Control,both,12803551.263225643
North Carolina,New Hanover,2669188002273.7656,205970.0,2011,Control,both,12959110.561119413
North Carolina,New Hanover,2974476690499.2173,209219.0,2012,Control,both,14217048.59739898
North Carolina,New Hanover,3100226529499.3213,213324.0,2013,Control,both,14532947.673488785
North Carolina,New Hanover,2843834967741.1685,216585.0,2014,Control,both,13130341.287444506
North Carolina,Northampton,497715707.8125,20744.0,2006,Control,both,23993.23697514944
North Carolina,Northampton,774227923.8349999,20697.0,2007,Control,both,37407.73657220853
North Carolina,Northampton,1012483073.7,20459.0,2008,Control,both,49488.39501930691
North Carolina,Northampton,995943781.5,20136.0,2009,Control,both,49460.855259237185
North Carolina,Northampton,1404061537.65,22099.0,2010,Control,both,63535.07116385357
North Carolina,Northampton,1791116701.2375002,21960.0,2011,Control,both,81562.69131318307
North Carolina,Northampton,2069149593.1875,21303.0,2012,Control,both,97129.49317877764
North Carolina,Northampton,1880470201.5,20797.0,2013,Control,both,90420.26260999183
North Carolina,Northampton,1206595785.525,20567.0,2014,Control,both,58666.59140978267
North Carolina,Onslow,282675562098.9274,161054.0,2006,Control,both,1755160.1456587692
North Carolina,Onslow,405650094213.7427,163613.0,2007,Control,both,2479326.790742439
North Carolina,Onslow,618155698042.6599,169233.0,2008,Control,both,3652690.0666102944
North Carolina,Onslow,799943432549.6957,173064.0,2009,Control,both,4622240.515356721
North Carolina,Onslow,841932696894.38,177772.0,2010,Control,both,4736025.340854465
North Carolina,Onslow,1167283748559.9124,177857.0,2011,Control,both,6563046.428084992
North Carolina,Onslow,1339643282559.2737,183769.0,2012,Control,both,7289821.9098938
North Carolina,Onslow,1650618762852.2402,185560.0,2013,Control,both,8895337.156996336
North Carolina,Onslow,1676821989404.845,185267.0,2014,Control,both,9050840.081638096
North Carolina,Orange,109784058106.83968,122084.0,2006,Control,both,899250.1728878451
North Carolina,Orange,123709269118.619,124729.0,2007,Control,both,991824.4283095271
North Carolina,Orange,109943705525.049,126985.0,2008,Control,both,865800.7286297515
North Carolina,Orange,130196208262.21962,129083.0,2009,Control,both,1008623.9726549555
North Carolina,Orange,122064096299.71635,133801.0,2010,Control,both,912280.8970016394
North Carolina,Orange,143745666866.2787,134759.0,2011,Control,both,1066686.951270629
North Carolina,Orange,162864575438.68533,137662.0,2012,Control,both,1183075.7612026946
North Carolina,Orange,180815807795.44443,139287.0,2013,Control,both,1298152.7909671715
North Carolina,Orange,176146810240.24216,140160.0,2014,Control,both,1256755.2100473898
North Carolina,Pamlico,2185418249.3793373,12493.0,2006,Control,both,174931.42154641298
North Carolina,Pamlico,3182456129.6440496,12426.0,2007,Control,both,256112.6774218614
North Carolina,Pamlico,2952240141.89,12430.0,2008,Control,both,237509.26322526144
North Carolina,Pamlico,2845571971.3750005,12422.0,2009,Control,both,229075.18687610695
North Carolina,Pamlico,3093470208.4999995,13144.0,2010,Control,both,235352.2678408399
North Carolina,Pamlico,6097560259.25,13291.0,2011,Control,both,458773.6257053645
North Carolina,Pamlico,8476302075.73,13033.0,2012,Control,both,650372.2915468425
North Carolina,Pamlico,12581154661.405,12894.0,2013,Control,both,975737.1383127812
North Carolina,Pamlico,14326069794.48,12909.0,2014,Control,both,1109773.7853032767
North Carolina,Pasquotank,30756192479.097897,39563.0,2006,Control,both,777397.8838586026
North Carolina,Pasquotank,37383851310.12577,40821.0,2007,Control,both,915799.498055554
North Carolina,Pasquotank,46227457885.98402,41442.0,2008,Control,both,1115473.6230390428
North Carolina,Pasquotank,60706269744.3,41578.0,2009,Control,both,1460057.4761724952
North Carolina,Pasquotank,71599655810.9025,40661.0,2010,Control,both,1760892.6443250903
North Carolina,Pasquotank,84084593763.5625,40376.0,2011,Control,both,2082538.9776986947
North Carolina,Pasquotank,91634050814.88,40517.0,2012,Control,both,2261619.834017326
North Carolina,Pasquotank,106269822753.7067,39739.0,2013,Control,both,2674194.6891896296
North Carolina,Pasquotank,94899246727.6523,39628.0,2014,Control,both,2394752.365187552
North Carolina,Pender,18756942898.924583,47894.0,2006,Control,both,391634.5032556183
North Carolina,Pender,23668788914.94157,49719.0,2007,Control,both,476051.1859639488
North Carolina,Pender,27871675942.156,51234.0,2008,Control,both,544007.4158206659
North Carolina,Pender,44396964158.3,52378.0,2009,Control,both,847626.1819523465
North Carolina,Pender,62134653774.3525,52217.0,2010,Control,both,1189931.5122345693
North Carolina,Pender,65477617512.06751,53292.0,2011,Control,both,1228657.5379431718
North Carolina,Pender,53891094289.83,53872.0,2012,Control,both,1000354.4381094076
North Carolina,Pender,65203872393.78,54968.0,2013,Control,both,1186215.114135133
North Carolina,Pender,78790139136.00499,56086.0,2014,Control,both,1404809.384445405
North Carolina,Perquimans,1127136129.1902251,12098.0,2006,Control,both,93167.14574229006
North Carolina,Perquimans,1555083714.726,12446.0,2007,Control,both,124946.46591081473
North Carolina,Perquimans,1719843289.7315624,12772.0,2008,Control,both,134657.3198975542
North Carolina,Perquimans,1646476650.442525,12734.0,2009,Control,both,129297.67947561841
North Carolina,Perquimans,2267323473.956012,13453.0,2010,Control,both,168536.64416531715
North Carolina,Perquimans,2803757871.0375,13461.0,2011,Control,both,208287.48763371963
North Carolina,Perquimans,3106122377.4375005,13536.0,2012,Control,both,229471.2158272385
North Carolina,Perquimans,2913690147.5,13590.0,2013,Control,both,214399.56935246504
North Carolina,Perquimans,2391710329.99775,13462.0,2014,Control,both,177663.81889747066
North Carolina,Person,44649044516.56751,37077.0,2006,Control,both,1204224.8433413575
North Carolina,Person,54101917661.61,37298.0,2007,Control,both,1450531.3330905142
North Carolina,Person,62120348944.47,37501.0,2008,Control,both,1656498.465226794
North Carolina,Person,70456686736.92,37667.0,2009,Control,both,1870514.9530602384
North Carolina,Person,66001858260.18,39464.0,2010,Control,both,1672457.3854697952
North Carolina,Person,71717377602.81964,39520.0,2011,Control,both,1814710.9717312662
North Carolina,Person,78189399962.28912,39173.0,2012,Control,both,1996002.3475937285
North Carolina,Person,87936292144.62888,39232.0,2013,Control,both,2241443.0093961274
North Carolina,Person,98356236181.01808,39125.0,2014,Control,both,2513897.410377459
North Carolina,Pitt,400173055624.3184,148341.0,2006,Control,both,2697656.4511788273
North Carolina,Pitt,508899744786.4312,152148.0,2007,Control,both,3344767.889071373
North Carolina,Pitt,587142575763.1558,155935.0,2008,Control,both,3765303.3364104005
North Carolina,Pitt,852738773145.3949,159057.0,2009,Control,both,5361214.993023853
North Carolina,Pitt,984427151583.7823,168148.0,2010,Control,both,5854527.865831186
North Carolina,Pitt,1223075945629.8218,170782.0,2011,Control,both,7161620.929780783
North Carolina,Pitt,1342459998506.179,172924.0,2012,Control,both,7763294.849218032
North Carolina,Pitt,1496602864986.7617,174339.0,2013,Control,both,8584441.031477533
North Carolina,Pitt,1342888689152.5354,175103.0,2014,Control,both,7669135.818075849
North Carolina,Polk,8214402728.225001,19050.0,2006,Control,both,431202.24295144365
North Carolina,Polk,12368392712.561,19138.0,2007,Control,both,646274.047056171
North Carolina,Polk,13650793595.4825,19232.0,2008,Control,both,709795.840031328
North Carolina,Polk,17714633905.57,19255.0,2009,Control,both,920001.7608709426
North Carolina,Polk,27304537672.125,20510.0,2010,Control,both,1331279.2624146757
North Carolina,Polk,19545969179.72,20292.0,2011,Control,both,963235.2247053026
North Carolina,Polk,15661395149.965689,20249.0,2012,Control,both,773440.4242167855
North Carolina,Polk,13690132315.58325,20390.0,2013,Control,both,671414.0419609245
North Carolina,Polk,12230170217.5625,20337.0,2014,Control,both,601375.3364587943
North Carolina,Randolph,189076576197.79688,138217.0,2006,Control,both,1367969.0356309055
North Carolina,Randolph,294609744495.7238,139318.0,2007,Control,both,2114656.716976441
North Carolina,Randolph,378488530662.25024,140963.0,2008,Control,both,2685020.4001209554
North Carolina,Randolph,417266308225.40375,142151.0,2009,Control,both,2935373.709825494
North Carolina,Randolph,574744258658.0325,141752.0,2010,Control,both,4054576.0106244176
North Carolina,Randolph,698509875186.65,141830.0,2011,Control,both,4924979.730569344
North Carolina,Randolph,729289373170.8374,142268.0,2012,Control,both,5126165.920451805
North Carolina,Randolph,724880237233.8463,142336.0,2013,Control,both,5092739.976069626
North Carolina,Randolph,681030007564.375,142617.0,2014,Control,both,4775237.226728756
North Carolina,Richmond,121584979431.6798,45817.0,2006,Control,both,2653708.8729440994
North Carolina,Richmond,157463454140.11362,45940.0,2007,Control,both,3427589.336963727
North Carolina,Richmond,184373080741.0489,46028.0,2008,Control,both,4005672.215630679
North Carolina,Richmond,226415349359.5486,45970.0,2009,Control,both,4925284.954525747
North Carolina,Richmond,246043721687.32703,46639.0,2010,Control,both,5275493.078482108
North Carolina,Richmond,268741732983.715,46606.0,2011,Control,both,5766247.542885358
North Carolina,Richmond,277506089866.125,46350.0,2012,Control,both,5987186.404878641
North Carolina,Richmond,328149272277.6475,46137.0,2013,Control,both,7112496.960739699
North Carolina,Richmond,268052394645.695,45700.0,2014,Control,both,5865479.095091795
North Carolina,Robeson,558516934311.2368,126509.0,2006,Control,both,4414839.531663651
North Carolina,Robeson,663097017975.5823,127782.0,2007,Control,both,5189283.451312252
North Carolina,Robeson,695598342605.2128,128696.0,2008,Control,both,5404972.513560738
North Carolina,Robeson,853429386003.7167,129559.0,2009,Control,both,6587187.196595502
North Carolina,Robeson,1073173487321.4984,134168.0,2010,Control,both,7998729.1106783915
North Carolina,Robeson,1462728401944.5923,135029.0,2011,Control,both,10832698.17553705
North Carolina,Robeson,2073152598141.2173,135362.0,2012,Control,both,15315617.367807932
North Carolina,Robeson,2689126540045.236,135033.0,2013,Control,both,19914587.841825597
North Carolina,Robeson,2626400373314.523,134732.0,2014,Control,both,19493515.818918467
North Carolina,Rockingham,465883998562.5567,91933.0,2006,Control,both,5067647.075180368
North Carolina,Rockingham,628532918153.9725,92045.0,2007,Control,both,6828539.498657967
North Carolina,Rockingham,693410395011.3354,92114.0,2008,Control,both,7527741.657200159
North Carolina,Rockingham,781405326076.6439,92252.0,2009,Control,both,8470334.801160343
North Carolina,Rockingham,837150287386.255,93643.0,2010,Control,both,8939806.36445068
North Carolina,Rockingham,923726903416.9618,93219.0,2011,Control,both,9909212.750801465
North Carolina,Rockingham,993841209243.3094,92718.0,2012,Control,both,10718967.290529449
North Carolina,Rockingham,1113192554182.936,91986.0,2013,Control,both,12101760.639477052
North Carolina,Rockingham,892809043909.3699,91821.0,2014,Control,both,9723364.41456061
North Carolina,Rowan,660554670831.7933,135418.0,2006,Control,both,4877894.156107706
North Carolina,Rowan,784949981366.1775,137337.0,2007,Control,both,5715502.60575211
North Carolina,Rowan,805320754942.8605,139739.0,2008,Control,both,5763035.050650573
