,State,County,Year,Treatment,death_prop
5016,New York,Rensselaer,2013,Control,6.884293796625445e-05
5017,New York,Rensselaer,2015,Control,8.735477269040221e-05
5018,Ohio,Richland,2005,Control,0.00010240574732563453
5019,Ohio,Richland,2006,Control,0.00012658428139685754
5020,Ohio,Richland,2007,Control,8.727457374304779e-05
5021,Ohio,Richland,2008,Control,0.00010393265164173616
5022,Ohio,Richland,2009,Control,8.836051088440839e-05
5023,Ohio,Richland,2010,Control,0.00011247238401285399
5024,Ohio,Richland,2011,Control,0.00012187591406935552
5025,Ohio,Richland,2012,Control,8.156606851549755e-05
5026,Ohio,Richland,2013,Control,0.00017993996548424298
5027,Ohio,Richland,2014,Control,0.0002542776055252063
5028,Ohio,Richland,2015,Control,0.0002957923537676551
5029,South Carolina,Richland,2003,Control,7.75263142201151e-05
5030,South Carolina,Richland,2004,Control,4.080014921197426e-05
5031,South Carolina,Richland,2005,Control,6.948505781735853e-05
5032,South Carolina,Richland,2006,Control,0.00010804448020653556
5033,South Carolina,Richland,2007,Control,5.553102935092556e-05
5034,South Carolina,Richland,2008,Control,7.368352108986115e-05
5035,South Carolina,Richland,2009,Control,8.064017547302183e-05
5036,South Carolina,Richland,2010,Control,0.00011703389301541726
5037,South Carolina,Richland,2011,Control,9.2397483708527e-05
5038,South Carolina,Richland,2012,Control,8.130308519801113e-05
5039,South Carolina,Richland,2013,Control,6.538495391618151e-05
5040,South Carolina,Richland,2014,Control,0.00011952459093953799
5041,South Carolina,Richland,2015,Control,8.598431154818438e-05
5042,Georgia,Richmond,2003,Control,7.058408328921828e-05
5043,Georgia,Richmond,2004,Control,8.085095631521766e-05
5044,Georgia,Richmond,2005,Control,5.080758658882945e-05
5045,Georgia,Richmond,2006,Control,0.00011664942283894265
5046,Georgia,Richmond,2007,Control,6.588216215120463e-05
5047,Georgia,Richmond,2008,Control,8.027655272413464e-05
5048,Georgia,Richmond,2009,Control,9.511032798045733e-05
5049,Georgia,Richmond,2010,Control,0.00014460306458770675
5050,Georgia,Richmond,2011,Control,0.00010473345336119575
5051,Georgia,Richmond,2012,Control,0.00013871686896210056
5052,Georgia,Richmond,2013,Control,7.456899123068664e-05
5053,Georgia,Richmond,2014,Control,0.00011434309889683767
5054,Georgia,Richmond,2015,Control,0.00019326735813432578
5055,North Carolina,Richmond,2009,Control,0.00021753317380900588
5056,North Carolina,Richmond,2011,Control,0.00023602111316139553
5057,North Carolina,Richmond,2015,Control,0.0002861104386293109
5058,New York,Richmond,2003,Control,5.569968443986469e-05
5059,New York,Richmond,2004,Control,9.547795201914651e-05
5060,New York,Richmond,2005,Control,9.894445216351519e-05
5061,New York,Richmond,2006,Control,8.561715350111512e-05
5062,New York,Richmond,2007,Control,9.5266892269713e-05
5063,New York,Richmond,2008,Control,0.00010054066254244766
5064,New York,Richmond,2009,Control,0.0001281190897443719
5065,New York,Richmond,2010,Control,0.00012160518848804216
5066,New York,Richmond,2011,Control,0.000148587779291958
5067,New York,Richmond,2012,Control,0.00016352569901927056
5068,New York,Richmond,2013,Control,0.0001417779376600292
5069,New York,Richmond,2014,Control,0.00015634870832725896
5070,New York,Richmond,2015,Control,0.00015593457490970544
5071,Virginia,Richmond city,2003,Control,0.00015144019626649435
5072,Virginia,Richmond city,2004,Control,0.0001418209814011913
5073,Virginia,Richmond city,2005,Control,0.00013642220145011747
5074,Virginia,Richmond city,2006,Control,0.00012563319128407172
5075,Virginia,Richmond city,2007,Control,0.00015947771049811866
5076,Virginia,Richmond city,2008,Control,0.00011337477263428748
5077,Virginia,Richmond city,2009,Control,9.293180273023854e-05
5078,Virginia,Richmond city,2010,Control,7.345235880008227e-05
5079,Virginia,Richmond city,2011,Control,0.00014035291498485156
5080,Virginia,Richmond city,2012,Control,0.00011852779002564942
5081,Virginia,Richmond city,2013,Control,0.00012620891782864568
5082,Virginia,Richmond city,2014,Control,0.0002166797289198285
5083,Virginia,Richmond city,2015,Control,0.00021789558262101148
5084,New Mexico,Rio Arriba,2003,Control,0.000295253795241493
5085,New Mexico,Rio Arriba,2004,Control,0.000467542694030218
5086,New Mexico,Rio Arriba,2005,Control,0.00039461352537858237
5087,New Mexico,Rio Arriba,2006,Control,0.00044163109082879436
5088,New Mexico,Rio Arriba,2007,Control,0.00041689146108195594
5089,New Mexico,Rio Arriba,2008,Control,0.0005910019946317319
5090,New Mexico,Rio Arriba,2009,Control,0.00046708294409754657
5091,New Mexico,Rio Arriba,2010,Control,0.0004472494160910401
5092,New Mexico,Rio Arriba,2011,Control,0.0006696096423788502
5093,New Mexico,Rio Arriba,2012,Control,0.0007454156934850668
5094,New Mexico,Rio Arriba,2013,Control,0.0006995278187223624
5095,New Mexico,Rio Arriba,2014,Control,0.0009827143073124023
5096,New Mexico,Rio Arriba,2015,Control,0.000658811605219815
5097,California,Riverside,2003,Control,9.865259827698135e-05
5098,California,Riverside,2004,Control,0.00010132036143736207
5099,California,Riverside,2005,Control,9.804939081600562e-05
5100,California,Riverside,2006,Control,9.975737402498446e-05
5101,California,Riverside,2007,Control,0.00011089904101513481
5102,California,Riverside,2008,Control,0.00010824185060996199
5103,California,Riverside,2009,Control,0.0001115063233965673
5104,California,Riverside,2010,Control,0.00011417396733071769
5105,California,Riverside,2011,Control,0.0001126290709040226
5106,California,Riverside,2012,Control,0.00013141902559407574
5107,California,Riverside,2013,Control,0.00014678876704404882
5108,California,Riverside,2014,Control,0.00014688645805640012
5109,California,Riverside,2015,Control,0.000149934816473855
5110,Tennessee,Roane,2004,Control,0.0001900273639404074
5111,Tennessee,Roane,2005,Control,0.0002663825253063399
5112,Tennessee,Roane,2006,Control,0.0002825710195162384
5113,Tennessee,Roane,2009,Control,0.00026164311878597594
5114,Tennessee,Roane,2010,Control,0.0003506764363891401
5115,Tennessee,Roane,2011,Control,0.0003530286138981791
5116,Tennessee,Roane,2012,Control,0.0003179233991621783
5117,Tennessee,Roane,2013,Control,0.00033955216841787553
5118,Tennessee,Roane,2014,Control,0.0003601486086890591
5119,Tennessee,Roane,2015,Control,0.00030330028623964516
5120,Virginia,Roanoke,2014,Control,0.00018089147575522192
5121,Virginia,Roanoke city,2003,Control,0.00014007564084605686
5122,Virginia,Roanoke city,2004,Control,0.00014061654948620877
5123,Virginia,Roanoke city,2005,Control,0.00010810109614511491
5124,Virginia,Roanoke city,2008,Control,0.0001386903364840933
5125,Virginia,Roanoke city,2009,Control,0.00013759234563197223
5126,Virginia,Roanoke city,2011,Control,0.0001445176208270537
5127,Virginia,Roanoke city,2012,Control,0.00013253540224494582
5128,Virginia,Roanoke city,2013,Control,0.0002221167728452149
5129,Virginia,Roanoke city,2015,Control,0.00023023714425858636
5130,Tennessee,Robertson,2011,Control,0.00018006122081507713
5131,Tennessee,Robertson,2015,Control,0.00017500364590928978
5132,North Carolina,Robeson,2006,Control,7.904575959022678e-05
5133,North Carolina,Robeson,2008,Control,7.770249269596569e-05
5134,North Carolina,Robeson,2009,Control,7.718491189342308e-05
5135,North Carolina,Robeson,2011,Control,0.00017033378015093053
5136,North Carolina,Robeson,2012,Control,0.0001551395517205715
5137,North Carolina,Robeson,2013,Control,0.00012589515155554567
5138,North Carolina,Robeson,2014,Control,0.00014844283466437075
5139,North Carolina,Robeson,2015,Control,0.00011922770255668904
5140,Wisconsin,Rock,2005,Control,0.00011515209672776126
5141,Wisconsin,Rock,2006,Control,0.00012654863896938788
5142,Wisconsin,Rock,2007,Control,0.00013797515192945706
5143,Wisconsin,Rock,2008,Control,8.115565654926148e-05
5144,Wisconsin,Rock,2009,Control,9.365926758452749e-05
5145,Wisconsin,Rock,2010,Control,0.00010603064909468538
5146,Wisconsin,Rock,2011,Control,0.00014375089844311526
5147,Wisconsin,Rock,2012,Control,0.00013725294469954082
5148,Wisconsin,Rock,2013,Control,0.0001618586351581857
5149,Wisconsin,Rock,2014,Control,0.0001550224162413885
5150,Wisconsin,Rock,2015,Control,0.0001486546751895347
5151,Illinois,Rock Island,2008,Control,7.500289783923469e-05
5152,Illinois,Rock Island,2009,Control,7.491861114516502e-05
5153,Illinois,Rock Island,2011,Control,8.817684204814455e-05
5154,Illinois,Rock Island,2012,Control,6.7698848442588e-05
5155,Illinois,Rock Island,2014,Control,6.807212922813013e-05
5156,Kentucky,Rockcastle,2009,Control,0.0006665050896752302
5157,Georgia,Rockdale,2003,Control,0.00014734247749678526
5158,Georgia,Rockdale,2006,Control,0.00012562024998429746
5159,Georgia,Rockdale,2007,Control,0.00012219710392863688
5160,Georgia,Rockdale,2012,Control,0.0001167733196319305
5161,Georgia,Rockdale,2013,Control,0.00011526181721781026
5162,Georgia,Rockdale,2014,Control,0.00011404979414012157
5163,Georgia,Rockdale,2015,Control,0.00011254164040695057
5164,North Carolina,Rockingham,2003,Control,0.00011930715083677698
5165,North Carolina,Rockingham,2005,Control,0.00014177899925838677
5166,North Carolina,Rockingham,2006,Control,0.00013052984238521532
5167,North Carolina,Rockingham,2007,Control,0.000206420772448259
5168,North Carolina,Rockingham,2008,Control,0.00020626614846820245
5169,North Carolina,Rockingham,2009,Control,0.00014091835407362442
5170,North Carolina,Rockingham,2010,Control,0.00016018282199416935
5171,North Carolina,Rockingham,2011,Control,0.00019309368261835033
5172,North Carolina,Rockingham,2012,Control,0.00015099549170603335
5173,North Carolina,Rockingham,2013,Control,0.00011958341486747983
5174,North Carolina,Rockingham,2015,Control,0.0001307787876806382
5175,New Hampshire,Rockingham,2003,Control,6.573871283600267e-05
5176,New Hampshire,Rockingham,2004,Control,8.602831363858473e-05
5177,New Hampshire,Rockingham,2005,Control,6.14313504658544e-05
5178,New Hampshire,Rockingham,2006,Control,9.802330926692085e-05
5179,New Hampshire,Rockingham,2007,Control,0.00014481186244893698
5180,New Hampshire,Rockingham,2008,Control,6.368786243421714e-05
5181,New Hampshire,Rockingham,2009,Control,0.00010024191716007966
5182,New Hampshire,Rockingham,2010,Control,8.46817490507176e-05
5183,New Hampshire,Rockingham,2011,Control,0.00011823445554722283
5184,New Hampshire,Rockingham,2012,Control,0.00011415640098443108
5185,New Hampshire,Rockingham,2013,Control,0.00010376291178813622
5186,New Hampshire,Rockingham,2014,Control,0.0001995755692893114
5187,New Hampshire,Rockingham,2015,Control,0.0002816649380171451
5188,New York,Rockland,2006,Control,3.379211765063681e-05
5189,New York,Rockland,2008,Control,4.6862395270914855e-05
5190,New York,Rockland,2009,Control,4.9971183284306053e-05
5191,New York,Rockland,2010,Control,3.208346835126264e-05
5192,New York,Rockland,2011,Control,4.116438204346325e-05
5193,New York,Rockland,2012,Control,5.0350090472818816e-05
5194,New York,Rockland,2013,Control,8.424389543772504e-05
5195,New York,Rockland,2014,Control,5.876476464711759e-05
5196,New York,Rockland,2015,Control,9.814836966356579e-05
5197,Oklahoma,Rogers,2008,Control,0.00013023299867399128
5198,Oklahoma,Rogers,2009,Control,0.00012842365797277418
5199,Oklahoma,Rogers,2010,Control,0.00011506817789540303
5200,Oklahoma,Rogers,2014,Control,0.00013353809174066904
5201,Oklahoma,Rogers,2015,Control,0.00014316865267284862
5202,Michigan,Roscommon,2007,Control,0.0003938093175284527
5203,Ohio,Ross,2005,Control,0.0001871657754010695
5204,Ohio,Ross,2006,Control,0.00014605130383982156
5205,Ohio,Ross,2007,Control,0.0002502403624534092
5206,Ohio,Ross,2008,Control,0.0002758475745116841
5207,Ohio,Ross,2009,Control,0.00026325488337808665
5208,Ohio,Ross,2010,Control,0.00020496003279360525
5209,Ohio,Ross,2011,Control,0.0002319438180529605
5210,Ohio,Ross,2012,Control,0.00015493266884433141
5211,Ohio,Ross,2013,Control,0.00020691884901390237
5212,Ohio,Ross,2014,Control,0.00037606172599364586
5213,Ohio,Ross,2015,Control,0.0004924193339380589
5214,North Carolina,Rowan,2003,Control,7.504070958494984e-05
5215,North Carolina,Rowan,2004,Control,0.00015775714414495627
5216,North Carolina,Rowan,2005,Control,0.00015713387806411063
5217,North Carolina,Rowan,2006,Control,0.00014769085350544242
5218,North Carolina,Rowan,2007,Control,0.0001237831028783212
5219,North Carolina,Rowan,2008,Control,0.00017890495852983062
5220,North Carolina,Rowan,2009,Control,0.00018466171394480036
5221,North Carolina,Rowan,2010,Control,0.0001372554685468258
5222,North Carolina,Rowan,2011,Control,0.00023189245987173448
5223,North Carolina,Rowan,2012,Control,0.0001886231237440239
5224,North Carolina,Rowan,2013,Control,0.00017368649587494572
5225,North Carolina,Rowan,2014,Control,0.00018031273440655474
5226,North Carolina,Rowan,2015,Control,0.000229980882839114
5227,Kentucky,Russell,2014,Control,0.0008441668073611346
5228,Virginia,Russell,2003,Control,0.0004504972796895034
5229,Virginia,Russell,2004,Control,0.00038397095783300754
5230,Virginia,Russell,2005,Control,0.0003496992586375717
5231,Virginia,Russell,2007,Control,0.0003444831031037928
5232,Virginia,Russell,2010,Control,0.0004152680209018237
5233,Virginia,Russell,2011,Control,0.0004886220857182745
5234,North Carolina,Rutherford,2003,Control,0.000158624409124076
5235,North Carolina,Rutherford,2005,Control,0.0001752178276175154
5236,North Carolina,Rutherford,2006,Control,0.00025383529262449825
5237,North Carolina,Rutherford,2007,Control,0.0002377066066589544
5238,North Carolina,Rutherford,2008,Control,0.0002837505517371839
5239,North Carolina,Rutherford,2009,Control,0.00022076795710793977
5240,North Carolina,Rutherford,2010,Control,0.0001474708745022858
5241,North Carolina,Rutherford,2011,Control,0.00020781379883624273
5242,North Carolina,Rutherford,2013,Control,0.00014964459408903854
5243,North Carolina,Rutherford,2015,Control,0.00028618767886729926
5244,Tennessee,Rutherford,2003,Control,6.907712954922239e-05
5245,Tennessee,Rutherford,2004,Control,6.16774364959625e-05
5246,Tennessee,Rutherford,2005,Control,6.364330654253192e-05
5247,Tennessee,Rutherford,2006,Control,6.47920176234288e-05
5248,Tennessee,Rutherford,2007,Control,9.917150472097683e-05
5249,Tennessee,Rutherford,2008,Control,0.0001198245768195362
5250,Tennessee,Rutherford,2009,Control,5.446453580654197e-05
5251,Tennessee,Rutherford,2010,Control,9.139236264489497e-05
5252,Tennessee,Rutherford,2011,Control,6.317424571808679e-05
5253,Tennessee,Rutherford,2012,Control,9.112812979561783e-05
5254,Tennessee,Rutherford,2013,Control,0.00012429153823207716
5255,Tennessee,Rutherford,2014,Control,8.991966024202222e-05
5256,Tennessee,Rutherford,2015,Control,0.0001607437075536147
5257,Vermont,Rutland,2007,Control,0.00018953752843062926
5258,Vermont,Rutland,2011,Control,0.0001958672020370189
5259,Vermont,Rutland,2013,Control,0.00016505735743170752
5260,Vermont,Rutland,2015,Control,0.00016740324092674434
5261,California,Sacramento,2003,Control,0.00012679522797102728
5262,California,Sacramento,2004,Control,0.00014877863895813295
5263,California,Sacramento,2005,Control,0.00018897242552751725
5264,California,Sacramento,2006,Control,0.00018204132925404162
5265,California,Sacramento,2007,Control,0.00015434064874034006
5266,California,Sacramento,2008,Control,0.00018752673157495768
5267,California,Sacramento,2009,Control,0.00017559525721493074
5268,California,Sacramento,2010,Control,0.00016070054158901824
5269,California,Sacramento,2011,Control,0.00016161075770367833
5270,California,Sacramento,2012,Control,0.0001567175204664797
5271,California,Sacramento,2013,Control,0.0001771136358352173
5272,California,Sacramento,2014,Control,0.0001802259101408462
5273,California,Sacramento,2015,Control,0.0001984900105572707
5274,Michigan,Saginaw,2003,Control,7.68558280735126e-05
5275,Michigan,Saginaw,2004,Control,4.81292173226679e-05
5276,Michigan,Saginaw,2005,Control,5.813221202755467e-05
5277,Michigan,Saginaw,2006,Control,0.00011234418350201242
5278,Michigan,Saginaw,2007,Control,0.00010890765620823144
5279,Michigan,Saginaw,2008,Control,0.00013442332394029613
5280,Michigan,Saginaw,2009,Control,0.00011497125718570357
5281,Michigan,Saginaw,2010,Control,8.992401420799424e-05
5282,Michigan,Saginaw,2011,Control,0.00012069095572150562
5283,Michigan,Saginaw,2012,Control,0.00010084253941682759
5284,Michigan,Saginaw,2013,Control,0.0001372202232115631
5285,Michigan,Saginaw,2014,Control,0.00018448104457267016
5286,Michigan,Saginaw,2015,Control,0.00016553978904023135
5287,New Jersey,Salem,2005,Control,0.0001833040556022302
5288,New Jersey,Salem,2006,Control,0.0002275174809264512
5289,New Jersey,Salem,2007,Control,0.00015155878207362726
5290,New Jersey,Salem,2011,Control,0.00022716602807772108
5291,New Jersey,Salem,2012,Control,0.00015230900450834654
5292,New Jersey,Salem,2015,Control,0.00028046120286693676
5293,Arkansas,Saline,2005,Control,0.00011080086867881044
5294,Arkansas,Saline,2006,Control,0.00010787952015189436
5295,Arkansas,Saline,2008,Control,0.00011315359056916256
5296,Arkansas,Saline,2011,Control,9.097691006022671e-05
5297,Arkansas,Saline,2012,Control,9.842960046530357e-05
5298,Arkansas,Saline,2014,Control,0.0001123110151187905
5299,Utah,Salt Lake,2003,Control,0.00017514294440920227
5300,Utah,Salt Lake,2004,Control,0.0002014294105922341
5301,Utah,Salt Lake,2005,Control,0.00023227545577548235
5302,Utah,Salt Lake,2006,Control,0.0002262840605710679
5303,Utah,Salt Lake,2007,Control,0.0002334339227373619
5304,Utah,Salt Lake,2008,Control,0.0002071619112699025
5305,Utah,Salt Lake,2009,Control,0.0002222245840293955
5306,Utah,Salt Lake,2010,Control,0.00017481583637237716
5307,Utah,Salt Lake,2011,Control,0.00020406489645136865
5308,Utah,Salt Lake,2012,Control,0.00023291961925155788
5309,Utah,Salt Lake,2013,Control,0.00024140849369424367
5310,Utah,Salt Lake,2014,Control,0.0002415618068823155
5311,Utah,Salt Lake,2015,Control,0.0002673135172137262
5312,North Carolina,Sampson,2008,Control,0.0001576367104371266
5313,North Carolina,Sampson,2011,Control,0.00017279567696633626
5314,North Carolina,Sampson,2014,Control,0.00023433838462740198
5315,California,San Bernardino,2003,Control,9.037481194462784e-05
5316,California,San Bernardino,2004,Control,0.0001052803906323614
5317,California,San Bernardino,2005,Control,0.00011934561564332945
5318,California,San Bernardino,2006,Control,0.00011096113624203512
5319,California,San Bernardino,2007,Control,8.379373895189586e-05
5320,California,San Bernardino,2008,Control,0.0001167132355801795
5321,California,San Bernardino,2009,Control,0.00011250584212605313
5322,California,San Bernardino,2010,Control,9.48305088909744e-05
5323,California,San Bernardino,2011,Control,9.204534444336789e-05
5324,California,San Bernardino,2012,Control,9.425224786802377e-05
5325,California,San Bernardino,2013,Control,0.00010518268559126296
5326,California,San Bernardino,2014,Control,0.00011277557754837267
5327,California,San Bernardino,2015,Control,0.00010478668391496208
5328,California,San Diego,2003,Control,0.00010420887695630812
5329,California,San Diego,2004,Control,0.00010696017811254119
5330,California,San Diego,2005,Control,0.00010775825438426526
5331,California,San Diego,2006,Control,0.00011264845335709356
5332,California,San Diego,2007,Control,0.0001243423298929715
5333,California,San Diego,2008,Control,0.0001225460160290189
5334,California,San Diego,2009,Control,0.000120178414188519
5335,California,San Diego,2010,Control,0.000122766259825743
5336,California,San Diego,2011,Control,0.00013398017220748405
5337,California,San Diego,2012,Control,0.00013629120846337002
5338,California,San Diego,2013,Control,0.00013897311893834463
5339,California,San Diego,2014,Control,0.00013350889548948157
5340,California,San Diego,2015,Control,0.0001345649868571832
5341,California,San Francisco,2003,Control,0.00018966616175039933
5342,California,San Francisco,2004,Control,0.00016552780091143746
5343,California,San Francisco,2005,Control,0.00022374816757966207
5344,California,San Francisco,2006,Control,0.00024804458187951647
5345,California,San Francisco,2007,Control,0.0002602651451165875
5346,California,San Francisco,2008,Control,0.00023267297936512455
5347,California,San Francisco,2009,Control,0.00021708255760046507
5348,California,San Francisco,2010,Control,0.0002073928728880389
5349,California,San Francisco,2011,Control,0.0002499292479702437
5350,California,San Francisco,2012,Control,0.0001579232252021357
5351,California,San Francisco,2013,Control,0.0001522513574754822
5352,California,San Francisco,2014,Control,0.00019002107826405188
5353,California,San Francisco,2015,Control,0.00022201254370871954
5354,California,San Joaquin,2003,Control,0.00010715953655899532
5355,California,San Joaquin,2004,Control,0.00013261275204223637
5356,California,San Joaquin,2005,Control,0.00010543188107283816
5357,California,San Joaquin,2006,Control,0.0001318387566544476
5358,California,San Joaquin,2007,Control,0.0001608427559128503
5359,California,San Joaquin,2008,Control,0.00015700864145656168
5360,California,San Joaquin,2009,Control,0.00017485108022404646
5361,California,San Joaquin,2010,Control,0.00017656346216142862
5362,California,San Joaquin,2011,Control,0.00018262029932473629
5363,California,San Joaquin,2012,Control,0.0001354310413649168
5364,California,San Joaquin,2013,Control,0.00015468584581936667
5365,California,San Joaquin,2014,Control,0.00016780541284326693
5366,California,San Joaquin,2015,Control,0.00015975628902667102
5367,New Mexico,San Juan,2003,Control,0.00010018367006177993
5368,New Mexico,San Juan,2007,Control,0.00012266025562397272
5369,New Mexico,San Juan,2008,Control,0.0001225420114862712
5370,New Mexico,San Juan,2009,Control,0.00012084008023781328
5371,New Mexico,San Juan,2010,Control,9.996616529789917e-05
5372,New Mexico,San Juan,2011,Control,0.00014841894763154606
5373,New Mexico,San Juan,2012,Control,0.0001636036429077821
5374,New Mexico,San Juan,2013,Control,0.000118517113871243
5375,New Mexico,San Juan,2014,Control,0.0001774336640051617
5376,New Mexico,San Juan,2015,Control,0.00010106369539402209
5377,California,San Luis Obispo,2003,Control,3.933291378225299e-05
5378,California,San Luis Obispo,2004,Control,8.981042191374295e-05
5379,California,San Luis Obispo,2005,Control,8.541466880462172e-05
5380,California,San Luis Obispo,2006,Control,8.867777580716054e-05
5381,California,San Luis Obispo,2007,Control,0.00010316920513859063
5382,California,San Luis Obispo,2008,Control,8.297690978901234e-05
5383,California,San Luis Obispo,2009,Control,0.00010113458016039195
5384,California,San Luis Obispo,2010,Control,0.00014834759324573407
5385,California,San Luis Obispo,2011,Control,0.00012167782661278428
5386,California,San Luis Obispo,2012,Control,0.00012748040444068883
5387,California,San Luis Obispo,2013,Control,0.00011943193827178366
5388,California,San Luis Obispo,2014,Control,9.31512346121326e-05
5389,California,San Luis Obispo,2015,Control,0.00015280684858973493
5390,California,San Mateo,2003,Control,7.34407872852397e-05
5391,California,San Mateo,2004,Control,6.35807829973426e-05
5392,California,San Mateo,2005,Control,7.656757666509198e-05
5393,California,San Mateo,2006,Control,6.06233815722241e-05
5394,California,San Mateo,2007,Control,8.890941134799574e-05
5395,California,San Mateo,2008,Control,6.637480581838724e-05
5396,California,San Mateo,2009,Control,6.954209313355281e-05
5397,California,San Mateo,2010,Control,7.516170205066177e-05
5398,California,San Mateo,2011,Control,9.048098871044028e-05
5399,California,San Mateo,2012,Control,7.560977256310378e-05
5400,California,San Mateo,2013,Control,6.265756043455017e-05
5401,California,San Mateo,2014,Control,8.83516871875548e-05
5402,California,San Mateo,2015,Control,8.495232867402484e-05
5403,New Mexico,San Miguel,2011,Control,0.0004430509167745893
5404,New Mexico,San Miguel,2012,Control,0.0003444949703734325
5405,New Mexico,Sandoval,2003,Control,0.00011178520980051422
5406,New Mexico,Sandoval,2006,Control,9.816520311272935e-05
5407,New Mexico,Sandoval,2007,Control,0.0001188212927756654
5408,New Mexico,Sandoval,2008,Control,0.00015514636835014086
5409,New Mexico,Sandoval,2009,Control,0.0001508080134615995
5410,New Mexico,Sandoval,2010,Control,0.00012161658850267176
5411,New Mexico,Sandoval,2011,Control,0.00018626830086055954
5412,New Mexico,Sandoval,2012,Control,0.00015509944828910537
5413,New Mexico,Sandoval,2013,Control,0.0001464900972694246
5414,New Mexico,Sandoval,2014,Control,0.00021067313699565577
5415,New Mexico,Sandoval,2015,Control,0.00015065210841212678
5416,Ohio,Sandusky,2011,Control,0.00019800346506063855
5417,Ohio,Sandusky,2014,Control,0.000216652223185121
5418,Ohio,Sandusky,2015,Control,0.0002010757552908058
5419,Illinois,Sangamon,2005,Control,5.19151498790377e-05
5420,Illinois,Sangamon,2007,Control,9.801645644716139e-05
5421,Illinois,Sangamon,2008,Control,7.188371269106948e-05
5422,Illinois,Sangamon,2009,Control,5.6203887265221036e-05
5423,Illinois,Sangamon,2010,Control,5.064188590383106e-05
5424,Illinois,Sangamon,2011,Control,0.00010556317956296844
5425,Illinois,Sangamon,2012,Control,0.00017561817597944765
5426,Illinois,Sangamon,2013,Control,8.541254258066462e-05
5427,Illinois,Sangamon,2014,Control,0.00017076588499419899
5428,Illinois,Sangamon,2015,Control,0.00020632875719634445
5429,California,Santa Barbara,2003,Control,0.00010935317596417193
5430,California,Santa Barbara,2004,Control,6.730984967466906e-05
5431,California,Santa Barbara,2005,Control,7.495203070035178e-05
5432,California,Santa Barbara,2006,Control,6.77275646171135e-05
5433,California,Santa Barbara,2007,Control,9.238475002434463e-05
5434,California,Santa Barbara,2008,Control,9.413979759943516e-05
5435,California,Santa Barbara,2009,Control,0.00015722613786275631
5436,California,Santa Barbara,2010,Control,8.964484129324478e-05
5437,California,Santa Barbara,2011,Control,8.68277595387334e-05
5438,California,Santa Barbara,2012,Control,8.123043216910784e-05
5439,California,Santa Barbara,2013,Control,0.00011919825420403073
5440,California,Santa Barbara,2014,Control,0.00012691850925145275
5441,California,Santa Barbara,2015,Control,0.00015738506955295894
5442,California,Santa Clara,2003,Control,4.676926324019854e-05
5443,California,Santa Clara,2004,Control,6.590836101484496e-05
5444,California,Santa Clara,2005,Control,5.9439497427161355e-05
5445,California,Santa Clara,2006,Control,5.88204499882065e-05
5446,California,Santa Clara,2007,Control,9.049107067758669e-05
5447,California,Santa Clara,2008,Control,6.435633132461846e-05
5448,California,Santa Clara,2009,Control,6.051633885115334e-05
5449,California,Santa Clara,2010,Control,7.465023837561081e-05
5450,California,Santa Clara,2011,Control,7.496396493229817e-05
5451,California,Santa Clara,2012,Control,8.472192201455697e-05
5452,California,Santa Clara,2013,Control,8.123390018918948e-05
5453,California,Santa Clara,2014,Control,7.120102951414528e-05
5454,California,Santa Clara,2015,Control,6.88201104875592e-05
5455,California,Santa Cruz,2003,Control,0.0001272067387769867
5456,California,Santa Cruz,2004,Control,7.187924287197508e-05
5457,California,Santa Cruz,2005,Control,0.00010845246367846656
5458,California,Santa Cruz,2006,Control,0.00012059913651018258
5459,California,Santa Cruz,2007,Control,0.00014392746055987783
5460,California,Santa Cruz,2008,Control,9.48882888083217e-05
5461,California,Santa Cruz,2009,Control,0.00012489364525521235
5462,California,Santa Cruz,2010,Control,0.0001448270079502405
5463,California,Santa Cruz,2011,Control,0.00018492589755105275
5464,California,Santa Cruz,2012,Control,0.00019880193700604282
5465,California,Santa Cruz,2013,Control,0.00015968686519829024
5466,California,Santa Cruz,2014,Control,0.0002026521641408838
5467,California,Santa Cruz,2015,Control,0.00013861227229286583
5468,New Mexico,Santa Fe,2003,Control,0.00017572633552014996
5469,New Mexico,Santa Fe,2004,Control,0.00013747793117420624
5470,New Mexico,Santa Fe,2005,Control,0.00012874707636847415
5471,New Mexico,Santa Fe,2006,Control,0.00014141071327563776
5472,New Mexico,Santa Fe,2007,Control,0.00018135022215402214
5473,New Mexico,Santa Fe,2008,Control,0.00026141632613750496
5474,New Mexico,Santa Fe,2009,Control,0.000135563809885313
5475,New Mexico,Santa Fe,2010,Control,0.00018727890684608448
5476,New Mexico,Santa Fe,2011,Control,0.00024760136180748996
5477,New Mexico,Santa Fe,2012,Control,0.0002323578858166013
5478,New Mexico,Santa Fe,2013,Control,0.00027182407545836334
5479,New Mexico,Santa Fe,2014,Control,0.00025003885738999977
5480,New Mexico,Santa Fe,2015,Control,0.00026902331086988687
5481,New York,Saratoga,2007,Control,4.6240850091788085e-05
5482,New York,Saratoga,2008,Control,6.882059846392425e-05
5483,New York,Saratoga,2013,Control,4.905874115270202e-05
5484,New York,Saratoga,2014,Control,7.120478496154942e-05
5485,New York,Saratoga,2015,Control,5.7458817497535904e-05
5486,Nebraska,Sarpy,2011,Control,7.377034063454788e-05
5487,Wisconsin,Sauk,2011,Control,0.0001602255976414792
5488,Wisconsin,Sauk,2013,Control,0.00015868230216283978
