,State,County,Year,Population
2637,Texas,Hunt County,2006,82085.0
2638,Texas,Hutchinson County,2006,21840.0
2639,Texas,Irion County,2006,1757.0
2640,Texas,Jack County,2006,8848.0
2641,Texas,Jackson County,2006,14079.0
2642,Texas,Jasper County,2006,34183.0
2643,Texas,Jeff Davis County,2006,2204.0
2644,Texas,Jefferson County,2006,240392.0
2645,Texas,Jim Hogg County,2006,4971.0
2646,Texas,Jim Wells County,2006,40683.0
2647,Texas,Johnson County,2006,146192.0
2648,Texas,Jones County,2006,19407.0
2649,Texas,Karnes County,2006,15097.0
2650,Texas,Kaufman County,2006,92055.0
2651,Texas,Kendall County,2006,29855.0
2652,Texas,Kenedy County,2006,401.0
2653,Texas,Kent County,2006,716.0
2654,Texas,Kerr County,2006,47082.0
2655,Texas,Kimble County,2006,4492.0
2656,Texas,King County,2006,292.0
2657,Texas,Kinney County,2006,3284.0
2658,Texas,Kleberg County,2006,30491.0
2659,Texas,Knox County,2006,3557.0
2660,Texas,Lamar County,2006,49017.0
2661,Texas,Lamb County,2006,13946.0
2662,Texas,Lampasas County,2006,20270.0
2663,Texas,La Salle County,2006,5905.0
2664,Texas,Lavaca County,2006,18679.0
2665,Texas,Lee County,2006,16185.0
2666,Texas,Leon County,2006,16338.0
2667,Texas,Liberty County,2006,74396.0
2668,Texas,Limestone County,2006,22481.0
2669,Texas,Lipscomb County,2006,2962.0
2670,Texas,Live Oak County,2006,11352.0
2671,Texas,Llano County,2006,17941.0
2672,Texas,Loving County,2006,55.0
2673,Texas,Lubbock County,2006,259855.0
2674,Texas,Lynn County,2006,6014.0
2675,Texas,McCulloch County,2006,7915.0
2676,Texas,McLennan County,2006,225559.0
2677,Texas,McMullen County,2006,845.0
2678,Texas,Madison County,2006,13156.0
2679,Texas,Marion County,2006,10724.0
2680,Texas,Martin County,2006,4376.0
2681,Texas,Mason County,2006,3873.0
2682,Texas,Matagorda County,2006,36973.0
2683,Texas,Maverick County,2006,50615.0
2684,Texas,Medina County,2006,43199.0
2685,Texas,Menard County,2006,2137.0
2686,Texas,Midland County,2006,123391.0
2687,Texas,Milam County,2006,24866.0
2688,Texas,Mills County,2006,4971.0
2689,Texas,Mitchell County,2006,9227.0
2690,Texas,Montague County,2006,19581.0
2691,Texas,Montgomery County,2006,393601.0
2692,Texas,Moore County,2006,19969.0
2693,Texas,Morris County,2006,12960.0
2694,Texas,Motley County,2006,1280.0
2695,Texas,Nacogdoches County,2006,61938.0
2696,Texas,Navarro County,2006,48782.0
2697,Texas,Newton County,2006,13819.0
2698,Texas,Nolan County,2006,14590.0
2699,Texas,Nueces County,2006,319029.0
2700,Texas,Ochiltree County,2006,9273.0
2701,Texas,Oldham County,2006,2087.0
2702,Texas,Orange County,2006,81822.0
2703,Texas,Palo Pinto County,2006,27557.0
2704,Texas,Panola County,2006,23145.0
2705,Texas,Parker County,2006,104690.0
2706,Texas,Parmer County,2006,9431.0
2707,Texas,Pecos County,2006,15810.0
2708,Texas,Polk County,2006,46089.0
2709,Texas,Potter County,2006,120711.0
2710,Texas,Presidio County,2006,7508.0
2711,Texas,Rains County,2006,11007.0
2712,Texas,Randall County,2006,110751.0
2713,Texas,Reagan County,2006,2933.0
2714,Texas,Real County,2006,3016.0
2715,Texas,Red River County,2006,13215.0
2716,Texas,Reeves County,2006,11078.0
2717,Texas,Refugio County,2006,7451.0
2718,Texas,Roberts County,2006,811.0
2719,Texas,Robertson County,2006,15937.0
2720,Texas,Rockwall County,2006,68653.0
2721,Texas,Runnels County,2006,10429.0
2722,Texas,Rusk County,2006,47974.0
2723,Texas,Sabine County,2006,10245.0
2724,Texas,San Augustine County,2006,8794.0
2725,Texas,San Jacinto County,2006,24357.0
2726,Texas,San Patricio County,2006,68472.0
2727,Texas,San Saba County,2006,5938.0
2728,Texas,Schleicher County,2006,2701.0
2729,Texas,Scurry County,2006,15898.0
2730,Texas,Shackelford County,2006,3080.0
2731,Texas,Shelby County,2006,26123.0
2732,Texas,Sherman County,2006,2873.0
2733,Texas,Smith County,2006,194404.0
2734,Texas,Somervell County,2006,7598.0
2735,Texas,Starr County,2006,60240.0
2736,Texas,Stephens County,2006,9396.0
2737,Texas,Sterling County,2006,1185.0
2738,Texas,Stonewall County,2006,1368.0
2739,Texas,Sutton County,2006,4283.0
2740,Texas,Swisher County,2006,7691.0
2741,Texas,Tarrant County,2006,1662902.0
2742,Texas,Taylor County,2006,126082.0
2743,Texas,Terrell County,2006,944.0
2744,Texas,Terry County,2006,12197.0
2745,Texas,Throckmorton County,2006,1681.0
2746,Texas,Titus County,2006,28574.0
2747,Texas,Tom Green County,2006,105912.0
2748,Texas,Travis County,2006,937423.0
2749,Texas,Trinity County,2006,14051.0
2750,Texas,Tyler County,2006,20166.0
2751,Texas,Upshur County,2006,37328.0
2752,Texas,Upton County,2006,3047.0
2753,Texas,Uvalde County,2006,26561.0
2754,Texas,Val Verde County,2006,47241.0
2755,Texas,Van Zandt County,2006,51974.0
2756,Texas,Victoria County,2006,85258.0
2757,Texas,Walker County,2006,63953.0
2758,Texas,Waller County,2006,34929.0
2759,Texas,Ward County,2006,10198.0
2760,Texas,Washington County,2006,31893.0
2761,Texas,Webb County,2006,225985.0
2762,Texas,Wharton County,2006,41009.0
2763,Texas,Wheeler County,2006,4722.0
2764,Texas,Wichita County,2006,129302.0
2765,Texas,Wilbarger County,2006,13907.0
2766,Texas,Willacy County,2006,20378.0
2767,Texas,Williamson County,2006,351456.0
2768,Texas,Wilson County,2006,38002.0
2769,Texas,Winkler County,2006,6448.0
2770,Texas,Wise County,2006,56806.0
2771,Texas,Wood County,2006,41834.0
2772,Texas,Yoakum County,2006,7264.0
2773,Texas,Young County,2006,17860.0
2774,Texas,Zapata County,2006,13216.0
2775,Texas,Zavala County,2006,11613.0
2776,Utah,Beaver County,2006,6113.0
2777,Utah,Box Elder County,2006,46722.0
2778,Utah,Cache County,2006,106399.0
2779,Utah,Carbon County,2006,19242.0
2780,Utah,Daggett County,2006,924.0
2781,Utah,Davis County,2006,279037.0
2782,Utah,Duchesne County,2006,15436.0
2783,Utah,Emery County,2006,10264.0
2784,Utah,Garfield County,2006,4376.0
2785,Utah,Grand County,2006,9291.0
2786,Utah,Iron County,2006,41703.0
2787,Utah,Juab County,2006,9132.0
2788,Utah,Kane County,2006,6430.0
2789,Utah,Millard County,2006,11889.0
2790,Utah,Morgan County,2006,8062.0
2791,Utah,Piute County,2006,1350.0
2792,Utah,Rich County,2006,1977.0
2793,Utah,Salt Lake County,2006,985487.0
2794,Utah,San Juan County,2006,13964.0
2795,Utah,Sanpete County,2006,23967.0
2796,Utah,Sevier County,2006,19366.0
2797,Utah,Summit County,2006,34908.0
2798,Utah,Tooele County,2006,52353.0
2799,Utah,Uintah County,2006,27803.0
2800,Utah,Utah County,2006,482291.0
2801,Utah,Wasatch County,2006,19891.0
2802,Utah,Washington County,2006,126720.0
2803,Utah,Wayne County,2006,2462.0
2804,Utah,Weber County,2006,216165.0
2805,Vermont,Addison County,2006,36592.0
2806,Vermont,Bennington County,2006,36552.0
2807,Vermont,Caledonia County,2006,30543.0
2808,Vermont,Chittenden County,2006,150257.0
2809,Vermont,Essex County,2006,6379.0
2810,Vermont,Franklin County,2006,47743.0
2811,Vermont,Grand Isle County,2006,7515.0
2812,Vermont,Lamoille County,2006,24898.0
2813,Vermont,Orange County,2006,29113.0
2814,Vermont,Orleans County,2006,27207.0
2815,Vermont,Rutland County,2006,63484.0
2816,Vermont,Washington County,2006,58911.0
2817,Vermont,Windham County,2006,43745.0
2818,Vermont,Windsor County,2006,57046.0
2819,Virginia,Accomack County,2006,38580.0
2820,Virginia,Albemarle County,2006,92007.0
2821,Virginia,Alleghany County,2006,16479.0
2822,Virginia,Amelia County,2006,12434.0
2823,Virginia,Amherst County,2006,31991.0
2824,Virginia,Appomattox County,2006,14005.0
2825,Virginia,Arlington County,2006,200673.0
2826,Virginia,Augusta County,2006,70603.0
2827,Virginia,Bath County,2006,4684.0
2828,Virginia,Bedford County,2006,65483.0
2829,Virginia,Bland County,2006,6742.0
2830,Virginia,Botetourt County,2006,32180.0
2831,Virginia,Brunswick County,2006,17950.0
2832,Virginia,Buchanan County,2006,23992.0
2833,Virginia,Buckingham County,2006,15852.0
2834,Virginia,Campbell County,2006,52411.0
2835,Virginia,Caroline County,2006,26462.0
2836,Virginia,Carroll County,2006,29221.0
2837,Virginia,Charles City County,2006,7132.0
2838,Virginia,Charlotte County,2006,12349.0
2839,Virginia,Chesterfield County,2006,293904.0
2840,Virginia,Clarke County,2006,14271.0
2841,Virginia,Craig County,2006,5072.0
2842,Virginia,Culpeper County,2006,44174.0
2843,Virginia,Cumberland County,2006,9416.0
2844,Virginia,Dickenson County,2006,16024.0
2845,Virginia,Dinwiddie County,2006,25415.0
2846,Virginia,Essex County,2006,10611.0
2847,Virginia,Fairfax County,2006,998841.0
2848,Virginia,Fauquier County,2006,65703.0
2849,Virginia,Floyd County,2006,14640.0
2850,Virginia,Fluvanna County,2006,24783.0
2851,Virginia,Franklin County,2006,50365.0
2852,Virginia,Frederick County,2006,70708.0
2853,Virginia,Giles County,2006,17191.0
2854,Virginia,Gloucester County,2006,37717.0
2855,Virginia,Goochland County,2006,19993.0
2856,Virginia,Grayson County,2006,16149.0
2857,Virginia,Greene County,2006,17638.0
2858,Virginia,Greensville County,2006,11806.0
2859,Virginia,Halifax County,2006,35598.0
2860,Virginia,Hanover County,2006,98069.0
2861,Virginia,Henrico County,2006,285586.0
2862,Virginia,Henry County,2006,55687.0
2863,Virginia,Highland County,2006,2450.0
2864,Virginia,Isle of Wight County,2006,34114.0
2865,Virginia,James City County,2006,59656.0
2866,Virginia,King and Queen County,2006,6833.0
2867,Virginia,King George County,2006,21595.0
2868,Virginia,King William County,2006,15133.0
2869,Virginia,Lancaster County,2006,11480.0
2870,Virginia,Lee County,2006,24896.0
2871,Virginia,Loudoun County,2006,265240.0
2872,Virginia,Louisa County,2006,30978.0
2873,Virginia,Lunenburg County,2006,12986.0
2874,Virginia,Madison County,2006,13512.0
2875,Virginia,Mathews County,2006,8999.0
2876,Virginia,Mecklenburg County,2006,31944.0
2877,Virginia,Middlesex County,2006,10615.0
2878,Virginia,Montgomery County,2006,88059.0
2879,Virginia,Nelson County,2006,14993.0
2880,Virginia,New Kent County,2006,16659.0
2881,Virginia,Northampton County,2006,13432.0
2882,Virginia,Northumberland County,2006,12783.0
2883,Virginia,Nottoway County,2006,15672.0
2884,Virginia,Orange County,2006,31482.0
2885,Virginia,Page County,2006,24017.0
2886,Virginia,Patrick County,2006,18792.0
2887,Virginia,Pittsylvania County,2006,60821.0
2888,Virginia,Powhatan County,2006,27282.0
2889,Virginia,Prince Edward County,2006,21068.0
2890,Virginia,Prince George County,2006,35986.0
2891,Virginia,Prince William County,2006,352828.0
2892,Virginia,Pulaski County,2006,34819.0
2893,Virginia,Rappahannock County,2006,7187.0
2894,Virginia,Richmond County,2006,9097.0
2895,Virginia,Roanoke County,2006,89538.0
2896,Virginia,Rockbridge County,2006,21229.0
2897,Virginia,Rockingham County,2006,72755.0
2898,Virginia,Russell County,2006,28725.0
2899,Virginia,Scott County,2006,22899.0
2900,Virginia,Shenandoah County,2006,40060.0
2901,Virginia,Smyth County,2006,32218.0
2902,Virginia,Southampton County,2006,17776.0
2903,Virginia,Spotsylvania County,2006,117718.0
2904,Virginia,Stafford County,2006,118450.0
2905,Virginia,Surry County,2006,7009.0
2906,Virginia,Sussex County,2006,12086.0
2907,Virginia,Tazewell County,2006,43983.0
2908,Virginia,Warren County,2006,35752.0
2909,Virginia,Washington County,2006,52088.0
2910,Virginia,Westmoreland County,2006,17018.0
2911,Virginia,Wise County,2006,41664.0
2912,Virginia,Wythe County,2006,28345.0
2913,Virginia,York County,2006,61252.0
2914,Virginia,Alexandria city,2006,138237.0
2915,Virginia,Bedford city,2006,6243.0
2916,Virginia,Bristol city,2006,17571.0
2917,Virginia,Buena Vista city,2006,6345.0
2918,Virginia,Charlottesville city,2006,41039.0
2919,Virginia,Chesapeake city,2006,218647.0
2920,Virginia,Colonial Heights city,2006,17802.0
2921,Virginia,Covington city,2006,6133.0
2922,Virginia,Danville city,2006,45254.0
2923,Virginia,Emporia city,2006,5623.0
2924,Virginia,Fairfax city,2006,22802.0
2925,Virginia,Falls Church city,2006,10921.0
2926,Virginia,Franklin city,2006,8692.0
2927,Virginia,Fredericksburg city,2006,22010.0
2928,Virginia,Galax city,2006,6796.0
2929,Virginia,Hampton city,2006,146573.0
2930,Virginia,Harrisonburg city,2006,43654.0
2931,Virginia,Hopewell city,2006,22744.0
2932,Virginia,Lexington city,2006,6975.0
2933,Virginia,Lynchburg city,2006,70012.0
2934,Virginia,Manassas city,2006,35488.0
2935,Virginia,Manassas Park city,2006,11527.0
2936,Virginia,Martinsville city,2006,14709.0
2937,Virginia,Newport News city,2006,192458.0
2938,Virginia,Norfolk city,2006,238832.0
2939,Virginia,Norton city,2006,3682.0
2940,Virginia,Petersburg city,2006,32728.0
2941,Virginia,Poquoson city,2006,11772.0
2942,Virginia,Portsmouth city,2006,102346.0
2943,Virginia,Radford city,2006,15995.0
2944,Virginia,Richmond city,2006,198992.0
2945,Virginia,Roanoke city,2006,92586.0
2946,Virginia,Salem city,2006,25026.0
2947,Virginia,Staunton city,2006,23333.0
2948,Virginia,Suffolk city,2006,80153.0
2949,Virginia,Virginia Beach city,2006,437206.0
2950,Virginia,Waynesboro city,2006,21472.0
2951,Virginia,Williamsburg city,2006,12191.0
2952,Virginia,Winchester city,2006,25863.0
2953,Washington,Adams County,2006,16615.0
2954,Washington,Asotin County,2006,21108.0
2955,Washington,Benton County,2006,157577.0
2956,Washington,Chelan County,2006,69919.0
2957,Washington,Clallam County,2006,69671.0
2958,Washington,Clark County,2006,408140.0
2959,Washington,Columbia County,2006,3943.0
2960,Washington,Cowlitz County,2006,98953.0
2961,Washington,Douglas County,2006,35370.0
2962,Washington,Ferry County,2006,7501.0
2963,Washington,Franklin County,2006,66143.0
2964,Washington,Garfield County,2006,2147.0
2965,Washington,Grant County,2006,81390.0
2966,Washington,Grays Harbor County,2006,70854.0
2967,Washington,Island County,2006,81109.0
2968,Washington,Jefferson County,2006,29144.0
2969,Washington,King County,2006,1832059.0
2970,Washington,Kitsap County,2006,239543.0
2971,Washington,Kittitas County,2006,38057.0
2972,Washington,Klickitat County,2006,19864.0
2973,Washington,Lewis County,2006,72833.0
2974,Washington,Lincoln County,2006,10204.0
2975,Washington,Mason County,2006,55265.0
2976,Washington,Okanogan County,2006,39218.0
2977,Washington,Pacific County,2006,21354.0
2978,Washington,Pend Oreille County,2006,12652.0
2979,Washington,Pierce County,2006,764241.0
2980,Washington,San Juan County,2006,15164.0
2981,Washington,Skagit County,2006,114416.0
2982,Washington,Skamania County,2006,10549.0
2983,Washington,Snohomish County,2006,663645.0
2984,Washington,Spokane County,2006,447211.0
2985,Washington,Stevens County,2006,41392.0
2986,Washington,Thurston County,2006,233335.0
2987,Washington,Wahkiakum County,2006,3940.0
2988,Washington,Walla Walla County,2006,57236.0
2989,Washington,Whatcom County,2006,188837.0
2990,Washington,Whitman County,2006,41473.0
2991,Washington,Yakima County,2006,230171.0
2992,West Virginia,Barbour County,2006,15434.0
2993,West Virginia,Berkeley County,2006,96819.0
2994,West Virginia,Boone County,2006,25089.0
2995,West Virginia,Braxton County,2006,14561.0
2996,West Virginia,Brooke County,2006,23933.0
2997,West Virginia,Cabell County,2006,94322.0
2998,West Virginia,Calhoun County,2006,7221.0
2999,West Virginia,Clay County,2006,10027.0
3000,West Virginia,Doddridge County,2006,7231.0
3001,West Virginia,Fayette County,2006,46233.0
3002,West Virginia,Gilmer County,2006,6920.0
3003,West Virginia,Grant County,2006,11747.0
3004,West Virginia,Greenbrier County,2006,34600.0
3005,West Virginia,Hampshire County,2006,22269.0
3006,West Virginia,Hancock County,2006,30524.0
3007,West Virginia,Hardy County,2006,13398.0
3008,West Virginia,Harrison County,2006,68204.0
3009,West Virginia,Jackson County,2006,28164.0
3010,West Virginia,Jefferson County,2006,49746.0
3011,West Virginia,Kanawha County,2006,191683.0
3012,West Virginia,Lewis County,2006,17107.0
3013,West Virginia,Lincoln County,2006,22246.0
3014,West Virginia,Logan County,2006,35582.0
3015,West Virginia,McDowell County,2006,23254.0
3016,West Virginia,Marion County,2006,56485.0
3017,West Virginia,Marshall County,2006,33518.0
3018,West Virginia,Mason County,2006,25513.0
3019,West Virginia,Mercer County,2006,61082.0
3020,West Virginia,Mineral County,2006,26768.0
3021,West Virginia,Mingo County,2006,26646.0
3022,West Virginia,Monongalia County,2006,86871.0
3023,West Virginia,Monroe County,2006,13499.0
3024,West Virginia,Morgan County,2006,16280.0
3025,West Virginia,Nicholas County,2006,26086.0
3026,West Virginia,Ohio County,2006,44558.0
3027,West Virginia,Pendleton County,2006,7701.0
3028,West Virginia,Pleasants County,2006,7479.0
3029,West Virginia,Pocahontas County,2006,8698.0
3030,West Virginia,Preston County,2006,30168.0
3031,West Virginia,Putnam County,2006,54464.0
3032,West Virginia,Raleigh County,2006,78380.0
3033,West Virginia,Randolph County,2006,28373.0
3034,West Virginia,Ritchie County,2006,10385.0
3035,West Virginia,Roane County,2006,15346.0
3036,West Virginia,Summers County,2006,13308.0
3037,West Virginia,Taylor County,2006,16119.0
3038,West Virginia,Tucker County,2006,6863.0
3039,West Virginia,Tyler County,2006,9104.0
3040,West Virginia,Upshur County,2006,23487.0
3041,West Virginia,Wayne County,2006,41605.0
3042,West Virginia,Webster County,2006,9561.0
3043,West Virginia,Wetzel County,2006,16650.0
3044,West Virginia,Wirt County,2006,5719.0
3045,West Virginia,Wood County,2006,86357.0
3046,West Virginia,Wyoming County,2006,23850.0
3047,Wisconsin,Adams County,2006,20544.0
3048,Wisconsin,Ashland County,2006,16447.0
3049,Wisconsin,Barron County,2006,45678.0
3050,Wisconsin,Bayfield County,2006,14978.0
3051,Wisconsin,Brown County,2006,240437.0
3052,Wisconsin,Buffalo County,2006,13786.0
3053,Wisconsin,Burnett County,2006,16230.0
3054,Wisconsin,Calumet County,2006,44280.0
3055,Wisconsin,Chippewa County,2006,59366.0
3056,Wisconsin,Clark County,2006,33526.0
3057,Wisconsin,Columbia County,2006,54822.0
3058,Wisconsin,Crawford County,2006,16932.0
3059,Wisconsin,Dane County,2006,468750.0
3060,Wisconsin,Dodge County,2006,87849.0
3061,Wisconsin,Door County,2006,28026.0
3062,Wisconsin,Douglas County,2006,43870.0
3063,Wisconsin,Dunn County,2006,42304.0
3064,Wisconsin,Eau Claire County,2006,96527.0
3065,Wisconsin,Florence County,2006,4834.0
3066,Wisconsin,Fond du Lac County,2006,98910.0
3067,Wisconsin,Forest County,2006,9826.0
3068,Wisconsin,Grant County,2006,48680.0
3069,Wisconsin,Green County,2006,35431.0
3070,Wisconsin,Green Lake County,2006,18753.0
3071,Wisconsin,Iowa County,2006,23521.0
3072,Wisconsin,Iron County,2006,6312.0
3073,Wisconsin,Jackson County,2006,19672.0
3074,Wisconsin,Jefferson County,2006,79270.0
3075,Wisconsin,Juneau County,2006,26484.0
3076,Wisconsin,Kenosha County,2006,161286.0
3077,Wisconsin,Kewaunee County,2006,20508.0
3078,Wisconsin,La Crosse County,2006,110248.0
3079,Wisconsin,Lafayette County,2006,16018.0
3080,Wisconsin,Langlade County,2006,20375.0
3081,Wisconsin,Lincoln County,2006,29729.0
3082,Wisconsin,Manitowoc County,2006,80908.0
3083,Wisconsin,Marathon County,2006,128834.0
3084,Wisconsin,Marinette County,2006,42474.0
3085,Wisconsin,Marquette County,2006,14957.0
3086,Wisconsin,Menominee County,2006,4542.0
3087,Wisconsin,Milwaukee County,2006,952374.0
3088,Wisconsin,Monroe County,2006,42639.0
3089,Wisconsin,Oconto County,2006,37357.0
3090,Wisconsin,Oneida County,2006,36415.0
3091,Wisconsin,Outagamie County,2006,172004.0
3092,Wisconsin,Ozaukee County,2006,85189.0
3093,Wisconsin,Pepin County,2006,7371.0
3094,Wisconsin,Pierce County,2006,39504.0
